ID,Sporelayer,Quickener,Generation,Birth_step,Death_step,Lifespan,Sex_check
2189732,2159675,2159675,220,10000,0,-10000,0
2189733,2160134,2160134,397,10000,0,-10000,0
2189734,2160647,2160647,255,10000,0,-10000,0
2189735,2161105,2161105,476,10000,0,-10000,0
2189736,2162090,2162090,278,10000,0,-10000,0
2189738,2161924,2161924,271,10000,0,-10000,0
2189739,2161924,2161924,271,10000,0,-10000,0
2189740,2162406,2162406,249,10000,0,-10000,0
2189741,2162853,2162853,232,10000,0,-10000,0
2189742,2162813,2162813,266,10000,0,-10000,0
2189743,2163711,2163711,253,10000,0,-10000,0
2189744,2163616,2163616,252,10000,0,-10000,0
2189745,2164596,2164596,237,10000,0,-10000,0
2189746,2165441,2165441,259,10000,0,-10000,0
2189747,2166193,2166193,260,10000,0,-10000,0
2189749,2183186,2166809,355,10000,0,-10000,-16377
2189750,2166712,2166712,253,10000,0,-10000,0
2189752,2167230,2167230,335,10000,0,-10000,0
2189753,2167124,2167124,218,10000,0,-10000,0
2189756,2167586,2167586,261,10000,0,-10000,0
2189757,2167876,2167876,290,10000,0,-10000,0
2189758,2167822,2167822,248,10000,0,-10000,0
2189759,2168282,2168282,247,10000,0,-10000,0
2189760,2169198,2169198,262,10000,0,-10000,0
2189761,2169053,2169053,263,10000,0,-10000,0
2189762,2186039,2169376,341,10000,0,-10000,-16663
2189763,2169433,2169433,396,10000,0,-10000,0
2189764,2169433,2169433,396,10000,0,-10000,0
2189766,2170062,2170062,549,10000,0,-10000,0
2189767,2169905,2169905,242,10000,0,-10000,0
2189768,2169905,2169905,242,10000,0,-10000,0
2189769,2170464,2170464,396,10000,0,-10000,0
2189771,2171768,2171768,307,10000,0,-10000,0
2189772,2186168,2172199,302,10000,0,-10000,-13969
2189774,2172695,2172695,272,10000,0,-10000,0
2189775,2172549,2172549,262,10000,0,-10000,0
2189776,2172536,2172536,271,10000,0,-10000,0
2189777,2172488,2172488,274,10000,0,-10000,0
2189778,2172488,2172488,274,10000,0,-10000,0
2189779,2172487,2172487,274,10000,0,-10000,0
2189780,2172487,2172487,274,10000,0,-10000,0
2189781,2172477,2172477,265,10000,0,-10000,0
2189782,2172477,2172477,265,10000,0,-10000,0
2189783,2172465,2172465,240,10000,0,-10000,0
2189784,2172917,2172917,465,10000,0,-10000,0
2189785,2173035,2173035,257,10000,0,-10000,0
2189786,2172997,2172997,545,10000,0,-10000,0
2189788,2175342,2175342,260,10000,0,-10000,0
2189789,2175755,2175755,492,10000,0,-10000,0
2189790,2175745,2175745,405,10000,0,-10000,0
2189791,2175734,2175734,365,10000,0,-10000,0
2189792,2175725,2175725,318,10000,0,-10000,0
2189793,2175614,2175614,553,10000,0,-10000,0
2189794,2176005,2176005,345,10000,0,-10000,0
2189795,2176490,2176490,404,10000,0,-10000,0
2189796,2176290,2176290,347,10000,0,-10000,0
2189797,2176882,2176882,408,10000,0,-10000,0
2189798,2176848,2176848,269,10000,0,-10000,0
2189799,2176729,2176729,251,10000,0,-10000,0
2189800,2177061,2177061,245,10000,0,-10000,0
2189804,2177563,2177563,362,10000,0,-10000,0
2189805,2177500,2177500,365,10000,0,-10000,0
2189806,2178590,2178590,465,10000,0,-10000,0
2189810,2178933,2178933,270,10000,0,-10000,0
2189814,2179648,2179648,271,10000,0,-10000,0
2189816,2179647,2179647,255,10000,0,-10000,0
2189817,2179646,2179646,272,10000,0,-10000,0
2189818,2179646,2179646,272,10000,0,-10000,0
2189819,2179629,2179629,402,10000,0,-10000,0
2189820,2179629,2179629,402,10000,0,-10000,0
2189821,2179556,2179556,258,10000,0,-10000,0
2189822,2179556,2179556,258,10000,0,-10000,0
2189823,2179548,2179548,407,10000,0,-10000,0
2189824,2179902,2179902,245,10000,0,-10000,0
2189825,2179902,2179902,245,10000,0,-10000,0
2189826,2180152,2180152,245,10000,0,-10000,0
2189827,2180105,2180105,264,10000,0,-10000,0
2189828,2180055,2180055,202,10000,0,-10000,0
2189829,2180499,2180499,317,10000,0,-10000,0
2189830,2180491,2180491,295,10000,0,-10000,0
2189832,2180461,2180461,553,10000,0,-10000,0
2189833,2180456,2180456,469,10000,0,-10000,0
2189837,2180405,2180405,250,10000,0,-10000,0
2189838,2180401,2180401,283,10000,0,-10000,0
2189839,2180331,2180331,394,10000,0,-10000,0
2189840,2180613,2180613,251,10000,0,-10000,0
2189841,2180612,2180612,259,10000,0,-10000,0
2189842,2186720,2180575,295,10000,0,-10000,-6145
2189843,2180547,2180547,257,10000,0,-10000,0
2189844,2180547,2180547,257,10000,0,-10000,0
2189845,2180740,2180740,224,10000,0,-10000,0
2189846,2180733,2180733,257,10000,0,-10000,0
2189847,2181114,2181114,244,10000,0,-10000,0
2189848,2181113,2181113,244,10000,0,-10000,0
2189849,2181321,2181321,216,10000,0,-10000,0
2189851,2183336,2183336,339,10000,0,-10000,0
2189852,2183331,2183331,232,10000,0,-10000,0
2189853,2183330,2183330,364,10000,0,-10000,0
2189854,2183328,2183328,222,10000,0,-10000,0
2189855,2183326,2183326,353,10000,0,-10000,0
2189856,2183322,2183322,360,10000,0,-10000,0
2189857,2183319,2183319,370,10000,0,-10000,0
2189858,2183318,2183318,444,10000,0,-10000,0
2189859,2183317,2183317,551,10000,0,-10000,0
2189860,2183315,2183315,341,10000,0,-10000,0
2189862,2183303,2183303,568,10000,0,-10000,0
2189865,2183287,2183287,399,10000,0,-10000,0
2189867,2183248,2183248,428,10000,0,-10000,0
2189868,2183247,2183247,553,10000,0,-10000,0
2189869,2183246,2183246,327,10000,0,-10000,0
2189870,2183241,2183241,407,10000,0,-10000,0
2189871,2183240,2183240,286,10000,0,-10000,0
2189872,2183234,2183234,404,10000,0,-10000,0
2189873,2183232,2183232,349,10000,0,-10000,0
2189874,2183195,2183195,214,10000,0,-10000,0
2189875,2183194,2183194,472,10000,0,-10000,0
2189876,2183175,2183175,406,10000,0,-10000,0
2189877,2183169,2183169,373,10000,0,-10000,0
2189878,2183147,2183147,399,10000,0,-10000,0
2189880,2186106,2183563,468,10000,0,-10000,-2543
2189881,2180646,2183464,410,10000,0,-10000,2818
2189882,2183481,2183451,479,10000,0,-10000,-30
2189883,2184930,2184930,247,10000,0,-10000,0
2189884,2185411,2185411,237,10000,0,-10000,0
2189885,2185339,2185339,237,10000,0,-10000,0
2189886,2186173,2186173,363,10000,0,-10000,0
2189887,2186167,2186167,289,10000,0,-10000,0
2189888,2186160,2186160,444,10000,0,-10000,0
2189889,2186159,2186159,338,10000,0,-10000,0
2189891,2186154,2186154,352,10000,0,-10000,0
2189892,2186150,2186150,482,10000,0,-10000,0
2189893,2186143,2186143,264,10000,0,-10000,0
2189894,2186142,2186142,470,10000,0,-10000,0
2189895,2186141,2186141,294,10000,0,-10000,0
2189897,2186137,2186137,320,10000,0,-10000,0
2189898,2186135,2186135,493,10000,0,-10000,0
2189899,2186133,2186133,340,10000,0,-10000,0
2189900,2186132,2186132,309,10000,0,-10000,0
2189902,2186130,2186130,489,10000,0,-10000,0
2189905,2186114,2186114,346,10000,0,-10000,0
2189906,2186112,2186112,349,10000,0,-10000,0
2189907,2186110,2186110,551,10000,0,-10000,0
2189908,2186109,2186109,349,10000,0,-10000,0
2189909,2186108,2186108,305,10000,0,-10000,0
2189910,2186104,2186104,288,10000,0,-10000,0
2189911,2186103,2186103,294,10000,0,-10000,0
2189912,2186099,2186099,458,10000,0,-10000,0
2189913,2186086,2186086,457,10000,0,-10000,0
2189914,2186085,2186085,360,10000,0,-10000,0
2189915,2186083,2186083,295,10000,0,-10000,0
2189916,2186082,2186082,320,10000,0,-10000,0
2189917,2186078,2186078,482,10000,0,-10000,0
2189918,2186077,2186077,348,10000,0,-10000,0
2189920,2186063,2186063,350,10000,0,-10000,0
2189921,2186053,2186053,369,10000,0,-10000,0
2189922,2186051,2186051,276,10000,0,-10000,0
2189923,2186049,2186049,342,10000,0,-10000,0
2189925,2186031,2186031,373,10000,0,-10000,0
2189926,2186030,2186030,554,10000,0,-10000,0
2189927,2186028,2186028,491,10000,0,-10000,0
2189928,2186026,2186026,406,10000,0,-10000,0
2189930,2186016,2186016,305,10000,0,-10000,0
2189931,2186408,2186408,350,10000,0,-10000,0
2189932,2167385,2186383,471,10000,0,-10000,18998
2189933,2183553,2186332,517,10000,0,-10000,2779
2189934,2183555,2186330,411,10000,0,-10000,2775
2189935,2186395,2186305,473,10000,0,-10000,-90
2189936,2186247,2186247,346,10000,0,-10000,0
2189937,2175853,2186196,403,10000,0,-10000,10343
2189938,2186867,2186867,223,10000,0,-10000,0
2189940,2186728,2186728,257,10000,0,-10000,0
2189941,2186719,2186719,255,10000,0,-10000,0
2189942,2186681,2186681,269,10000,0,-10000,0
2189943,2186679,2186679,259,10000,0,-10000,0
2189944,2186884,2186884,202,10000,0,-10000,0
2189945,2078434,2078434,197,10000,0,-10000,0
2189946,2092060,2092060,214,10000,0,-10000,0
2189947,2118131,2118131,252,10000,0,-10000,0
2189948,2125510,2125510,218,10000,0,-10000,0
2189949,2139989,2139989,193,10000,0,-10000,0
2189950,2148020,2148020,269,10000,0,-10000,0
2189951,2148261,2148261,202,10000,0,-10000,0
2189952,2152290,2152290,235,10000,0,-10000,0
2189953,2152537,2152537,242,10000,0,-10000,0
2189954,2155049,2155049,266,10000,0,-10000,0
2189956,2155005,2155005,231,10000,0,-10000,0
2189957,2160009,2160009,222,10000,0,-10000,0
2189958,2160009,2160009,222,10000,0,-10000,0
2189959,2160396,2160396,258,10000,0,-10000,0
2189960,2160301,2160301,272,10000,0,-10000,0
2189961,2160817,2160817,236,10000,0,-10000,0
2189962,2186363,2161196,302,10000,0,-10000,-25167
2189963,2161072,2161072,201,10000,0,-10000,0
2189964,2161271,2161271,248,10000,0,-10000,0
2189965,2161252,2161252,223,10000,0,-10000,0
2189966,2161571,2161571,394,10000,0,-10000,0
2189967,2162795,2162795,409,10000,0,-10000,0
2189969,2163357,2163357,250,10000,0,-10000,0
2189970,2164578,2164578,306,10000,0,-10000,0
2189971,2165527,2165527,347,10000,0,-10000,0
2189972,2165405,2165405,219,10000,0,-10000,0
2189973,2165736,2165736,246,10000,0,-10000,0
2189974,2165706,2165706,255,10000,0,-10000,0
2189975,2167184,2167184,399,10000,0,-10000,0
2189976,2167184,2167184,399,10000,0,-10000,0
2189977,2167465,2167465,227,10000,0,-10000,0
2189978,2167990,2167990,349,10000,0,-10000,0
2189979,2168092,2168092,248,10000,0,-10000,0
2189980,2168394,2168394,358,10000,0,-10000,0
2189982,2169294,2169294,270,10000,0,-10000,0
2189983,2170099,2170099,368,10000,0,-10000,0
2189984,2169919,2169919,394,10000,0,-10000,0
2189986,2170335,2170335,373,10000,0,-10000,0
2189987,2170296,2170296,543,10000,0,-10000,0
2189988,2170274,2170274,542,10000,0,-10000,0
2189989,2171380,2171380,250,10000,0,-10000,0
2189990,2171334,2171334,249,10000,0,-10000,0
2189991,2171604,2171604,203,10000,0,-10000,0
2189992,2171925,2171925,446,10000,0,-10000,0
2189993,2172356,2172356,404,10000,0,-10000,0
2189994,2172916,2172916,346,10000,0,-10000,0
2189995,2172847,2172847,346,10000,0,-10000,0
2189996,2172768,2172768,263,10000,0,-10000,0
2189997,2172723,2172723,220,10000,0,-10000,0
2189999,2173146,2173146,350,10000,0,-10000,0
2190000,2173035,2173035,257,10000,0,-10000,0
2190001,2180650,2172962,544,10000,0,-10000,-7688
2190002,2183545,2173330,539,10000,0,-10000,-10215
2190003,2173313,2173313,357,10000,0,-10000,0
2190004,2173273,2173273,468,10000,0,-10000,0
2190005,2173262,2173262,245,10000,0,-10000,0
2190006,2173262,2173262,245,10000,0,-10000,0
2190007,2173203,2173203,246,10000,0,-10000,0
2190009,2173503,2173503,268,10000,0,-10000,0
2190010,2173446,2173446,254,10000,0,-10000,0
2190012,2174148,2174148,254,10000,0,-10000,0
2190013,2174435,2174435,258,10000,0,-10000,0
2190014,2174418,2174418,258,10000,0,-10000,0
2190015,2175049,2175049,349,10000,0,-10000,0
2190016,2175036,2175036,279,10000,0,-10000,0
2190017,2174951,2174951,339,10000,0,-10000,0
2190018,2176017,2176017,395,10000,0,-10000,0
2190019,2175949,2175949,245,10000,0,-10000,0
2190020,2175949,2175949,245,10000,0,-10000,0
2190021,2175901,2175901,471,10000,0,-10000,0
2190022,2176254,2176254,249,10000,0,-10000,0
2190024,2178723,2178723,306,10000,0,-10000,0
2190025,2179392,2179392,235,10000,0,-10000,0
2190026,2179392,2179392,235,10000,0,-10000,0
2190027,2156003,2179575,148,10000,0,-10000,23572
2190028,2180050,2180050,258,10000,0,-10000,0
2190029,2180048,2180048,256,10000,0,-10000,0
2190030,2180044,2180044,268,10000,0,-10000,0
2190031,2180042,2180042,263,10000,0,-10000,0
2190032,2180041,2180041,273,10000,0,-10000,0
2190035,2179900,2179900,251,10000,0,-10000,0
2190036,2179897,2179897,261,10000,0,-10000,0
2190037,2179892,2179892,271,10000,0,-10000,0
2190038,2179878,2179878,268,10000,0,-10000,0
2190039,2179856,2179856,248,10000,0,-10000,0
2190040,2179856,2179856,248,10000,0,-10000,0
2190041,2179854,2179854,268,10000,0,-10000,0
2190042,2179854,2179854,268,10000,0,-10000,0
2190043,2179824,2179824,275,10000,0,-10000,0
2190044,2180144,2180144,260,10000,0,-10000,0
2190045,2180708,2180708,255,10000,0,-10000,0
2190046,2180707,2180707,351,10000,0,-10000,0
2190049,2180640,2180640,285,10000,0,-10000,0
2190050,2180620,2180620,468,10000,0,-10000,0
2190051,2180608,2180608,253,10000,0,-10000,0
2190052,2180608,2180608,253,10000,0,-10000,0
2190053,2180566,2180566,407,10000,0,-10000,0
2190054,2180565,2180565,279,10000,0,-10000,0
2190055,2180564,2180564,251,10000,0,-10000,0
2190056,2180562,2180562,458,10000,0,-10000,0
2190057,2180554,2180554,251,10000,0,-10000,0
2190059,2180526,2180526,334,10000,0,-10000,0
2190060,2180517,2180517,203,10000,0,-10000,0
2190061,2170583,2180865,468,10000,0,-10000,10282
2190062,2180844,2180844,246,10000,0,-10000,0
2190063,2186288,2180806,322,10000,0,-10000,-5482
2190064,2181312,2181312,124,10000,0,-10000,0
2190065,2181312,2181312,124,10000,0,-10000,0
2190066,2181292,2181292,253,10000,0,-10000,0
2190068,2183568,2183568,391,10000,0,-10000,0
2190069,2183565,2183565,473,10000,0,-10000,0
2190070,2183562,2183562,339,10000,0,-10000,0
2190072,2183538,2183538,340,10000,0,-10000,0
2190073,2183533,2183533,327,10000,0,-10000,0
2190074,2183532,2183532,338,10000,0,-10000,0
2190075,2183530,2183530,335,10000,0,-10000,0
2190076,2183529,2183529,347,10000,0,-10000,0
2190077,2183522,2183522,327,10000,0,-10000,0
2190078,2183514,2183514,495,10000,0,-10000,0
2190079,2183510,2183510,453,10000,0,-10000,0
2190080,2183509,2183509,327,10000,0,-10000,0
2190081,2183500,2183500,545,10000,0,-10000,0
2190082,2183499,2183499,295,10000,0,-10000,0
2190083,2183492,2183492,346,10000,0,-10000,0
2190084,2183485,2183485,235,10000,0,-10000,0
2190085,2183477,2183477,327,10000,0,-10000,0
2190086,2183454,2183454,341,10000,0,-10000,0
2190087,2183449,2183449,403,10000,0,-10000,0
2190088,2183401,2183401,344,10000,0,-10000,0
2190089,2183818,2183818,472,10000,0,-10000,0
2190090,2183815,2183815,352,10000,0,-10000,0
2190091,2186399,2183813,357,10000,0,-10000,-2586
2190092,2186411,2183732,232,10000,0,-10000,-2679
2190094,2185410,2185410,266,10000,0,-10000,0
2190095,2185342,2185342,266,10000,0,-10000,0
2190096,2186123,2186123,543,10000,0,-10000,0
2190097,2186122,2186122,565,10000,0,-10000,0
2190098,2186040,2186040,543,10000,0,-10000,0
2190099,2186412,2186412,219,10000,0,-10000,0
2190100,2186410,2186410,467,10000,0,-10000,0
2190101,2186409,2186409,484,10000,0,-10000,0
2190102,2186407,2186407,399,10000,0,-10000,0
2190103,2186404,2186404,477,10000,0,-10000,0
2190104,2186402,2186402,370,10000,0,-10000,0
2190105,2186401,2186401,367,10000,0,-10000,0
2190106,2186400,2186400,468,10000,0,-10000,0
2190107,2186398,2186398,373,10000,0,-10000,0
2190109,2186392,2186392,359,10000,0,-10000,0
2190110,2186391,2186391,327,10000,0,-10000,0
2190111,2186385,2186385,403,10000,0,-10000,0
2190112,2186384,2186384,485,10000,0,-10000,0
2190113,2186382,2186382,340,10000,0,-10000,0
2190115,2186378,2186378,494,10000,0,-10000,0
2190116,2186377,2186377,477,10000,0,-10000,0
2190118,2186374,2186374,397,10000,0,-10000,0
2190119,2186373,2186373,343,10000,0,-10000,0
2190120,2186372,2186372,542,10000,0,-10000,0
2190121,2186371,2186371,537,10000,0,-10000,0
2190122,2186368,2186368,293,10000,0,-10000,0
2190123,2186365,2186365,544,10000,0,-10000,0
2190124,2186364,2186364,483,10000,0,-10000,0
2190125,2186360,2186360,551,10000,0,-10000,0
2190126,2186358,2186358,486,10000,0,-10000,0
2190127,2186355,2186355,491,10000,0,-10000,0
2190128,2186352,2186352,547,10000,0,-10000,0
2190129,2186350,2186350,367,10000,0,-10000,0
2190130,2186349,2186349,435,10000,0,-10000,0
2190131,2186348,2186348,229,10000,0,-10000,0
2190132,2186347,2186347,311,10000,0,-10000,0
2190133,2186346,2186346,332,10000,0,-10000,0
2190134,2186345,2186345,379,10000,0,-10000,0
2190135,2186344,2186344,488,10000,0,-10000,0
2190136,2186328,2186343,543,10000,0,-10000,15
2190137,2186338,2186338,473,10000,0,-10000,0
2190138,2186336,2186336,547,10000,0,-10000,0
2190139,2186334,2186334,530,10000,0,-10000,0
2190140,2186329,2186329,316,10000,0,-10000,0
2190141,2186323,2186323,307,10000,0,-10000,0
2190142,2186322,2186322,362,10000,0,-10000,0
2190143,2186318,2186318,549,10000,0,-10000,0
2190144,2186316,2186316,477,10000,0,-10000,0
2190145,2186314,2186314,343,10000,0,-10000,0
2190146,2186313,2186313,486,10000,0,-10000,0
2190147,2186312,2186312,500,10000,0,-10000,0
2190148,2186311,2186311,499,10000,0,-10000,0
2190150,2186309,2186309,403,10000,0,-10000,0
2190151,2186304,2186304,547,10000,0,-10000,0
2190152,2186295,2186295,255,10000,0,-10000,0
2190153,2186291,2186291,340,10000,0,-10000,0
2190154,2186267,2186267,226,10000,0,-10000,0
2190156,2186262,2186262,264,10000,0,-10000,0
2190157,2186260,2186260,286,10000,0,-10000,0
2190158,2186256,2186256,539,10000,0,-10000,0
2190159,2186255,2186255,341,10000,0,-10000,0
2190160,2186254,2186254,498,10000,0,-10000,0
2190161,2186253,2186253,392,10000,0,-10000,0
2190162,2186248,2186248,471,10000,0,-10000,0
2190163,2186246,2186246,340,10000,0,-10000,0
2190164,2186244,2186244,468,10000,0,-10000,0
2190165,2186243,2186243,550,10000,0,-10000,0
2190166,2186242,2186242,359,10000,0,-10000,0
2190167,2186233,2186233,344,10000,0,-10000,0
2190168,2186224,2186224,338,10000,0,-10000,0
2190169,2186223,2186223,255,10000,0,-10000,0
2190170,2186217,2186217,458,10000,0,-10000,0
2190172,2186204,2186204,545,10000,0,-10000,0
2190173,2186191,2186191,435,10000,0,-10000,0
2190174,2179012,2186593,327,10000,0,-10000,7581
2190175,2183758,2186589,361,10000,0,-10000,2831
2190176,2170032,2186583,339,10000,0,-10000,16551
2190177,2186550,2186528,224,10000,0,-10000,-22
2190178,2183780,2186526,357,10000,0,-10000,2746
2190179,2186504,2186504,289,10000,0,-10000,0
2190180,2178253,2186873,350,10000,0,-10000,8620
2190181,2186562,2186996,260,10000,0,-10000,434
2190182,2186969,2186969,268,10000,0,-10000,0
2190183,2186962,2186962,258,10000,0,-10000,0
2190185,2038977,2038977,246,10000,0,-10000,0
2190186,2099365,2099365,194,10000,0,-10000,0
2190187,2102910,2102910,195,10000,0,-10000,0
2190188,2102910,2102910,195,10000,0,-10000,0
2190189,2129172,2129172,249,10000,0,-10000,0
2190190,2141236,2141236,364,10000,0,-10000,0
2190191,2141161,2141161,203,10000,0,-10000,0
2190192,2145205,2145205,237,10000,0,-10000,0
2190196,2155278,2155278,400,10000,0,-10000,0
2190197,2156304,2156304,250,10000,0,-10000,0
2190198,2156763,2156763,222,10000,0,-10000,0
2190199,2156748,2156748,198,10000,0,-10000,0
2190200,2157234,2157234,262,10000,0,-10000,0
2190201,2160647,2160647,255,10000,0,-10000,0
2190202,2161197,2161197,337,10000,0,-10000,0
2190203,2161271,2161271,248,10000,0,-10000,0
2190205,2161924,2161924,271,10000,0,-10000,0
2190206,2178103,2162302,320,10000,0,-10000,-15801
2190207,2163877,2163877,243,10000,0,-10000,0
2190208,2164169,2164169,221,10000,0,-10000,0
2190209,2164169,2164169,221,10000,0,-10000,0
2190210,2165061,2165061,260,10000,0,-10000,0
2190211,2166154,2166154,199,10000,0,-10000,0
2190212,2166655,2166655,247,10000,0,-10000,0
2190213,2167729,2167729,369,10000,0,-10000,0
2190214,2167606,2167606,224,10000,0,-10000,0
2190215,2167586,2167586,261,10000,0,-10000,0
2190216,2167841,2167841,404,10000,0,-10000,0
2190217,2168271,2168271,285,10000,0,-10000,0
2190219,2168115,2168115,264,10000,0,-10000,0
2190220,2168066,2168066,397,10000,0,-10000,0
2190221,2169009,2169009,263,10000,0,-10000,0
2190222,2170482,2170482,391,10000,0,-10000,0
2190223,2170466,2170466,256,10000,0,-10000,0
2190224,2170464,2170464,396,10000,0,-10000,0
2190225,2170414,2170414,284,10000,0,-10000,0
2190226,2170368,2170368,254,10000,0,-10000,0
2190227,2170841,2170841,382,10000,0,-10000,0
2190229,2172854,2172854,460,10000,0,-10000,0
2190230,2172767,2172767,97,10000,0,-10000,0
2190231,2173031,2173031,264,10000,0,-10000,0
2190232,2172980,2172980,401,10000,0,-10000,0
2190233,2173353,2173353,541,10000,0,-10000,0
2190235,2173256,2173256,403,10000,0,-10000,0
2190236,2186598,2173413,315,10000,0,-10000,-13185
2190238,2173905,2173905,262,10000,0,-10000,0
2190239,2174629,2174629,394,10000,0,-10000,0
2190243,2175773,2175773,529,10000,0,-10000,0
2190244,2176195,2176195,328,10000,0,-10000,0
2190245,2176539,2176539,227,10000,0,-10000,0
2190246,2176499,2176499,263,10000,0,-10000,0
2190247,2176774,2176774,246,10000,0,-10000,0
2190249,2177214,2177214,404,10000,0,-10000,0
2190250,2177325,2177325,260,10000,0,-10000,0
2190251,2177271,2177271,381,10000,0,-10000,0
2190252,2178144,2178144,379,10000,0,-10000,0
2190253,2178136,2178136,277,10000,0,-10000,0
2190254,2178088,2178088,370,10000,0,-10000,0
2190255,2178068,2178068,461,10000,0,-10000,0
2190256,2178894,2178894,223,10000,0,-10000,0
2190257,2179160,2179160,216,10000,0,-10000,0
2190258,2179091,2179091,221,10000,0,-10000,0
2190259,2179091,2179091,221,10000,0,-10000,0
2190260,2179365,2179365,235,10000,0,-10000,0
2190261,2179889,2179889,251,10000,0,-10000,0
2190262,2179803,2179803,193,10000,0,-10000,0
2190265,2180145,2180145,260,10000,0,-10000,0
2190266,2180144,2180144,260,10000,0,-10000,0
2190267,2180104,2180104,275,10000,0,-10000,0
2190268,2180102,2180102,272,10000,0,-10000,0
2190269,2180102,2180102,272,10000,0,-10000,0
2190271,2180065,2180065,226,10000,0,-10000,0
2190272,2180057,2180057,222,10000,0,-10000,0
2190273,2180966,2180966,255,10000,0,-10000,0
2190274,2180944,2180944,388,10000,0,-10000,0
2190275,2180896,2180896,307,10000,0,-10000,0
2190276,2180852,2180852,352,10000,0,-10000,0
2190277,2180845,2180845,203,10000,0,-10000,0
2190279,2180835,2180835,259,10000,0,-10000,0
2190280,2180835,2180835,259,10000,0,-10000,0
2190281,2180816,2180816,425,10000,0,-10000,0
2190282,2180808,2180808,444,10000,0,-10000,0
2190283,2180802,2180802,259,10000,0,-10000,0
2190284,2180801,2180801,459,10000,0,-10000,0
2190285,2180790,2180790,331,10000,0,-10000,0
2190286,2180771,2180771,285,10000,0,-10000,0
2190287,2181246,2181246,251,10000,0,-10000,0
2190288,2181244,2181244,251,10000,0,-10000,0
2190290,2181260,2181260,224,10000,0,-10000,0
2190291,2181492,2181492,261,10000,0,-10000,0
2190294,2183803,2183803,468,10000,0,-10000,0
2190296,2183797,2183797,217,10000,0,-10000,0
2190297,2183795,2183795,551,10000,0,-10000,0
2190298,2183783,2183783,228,10000,0,-10000,0
2190299,2183779,2183779,402,10000,0,-10000,0
2190300,2183775,2183775,550,10000,0,-10000,0
2190301,2183772,2183772,445,10000,0,-10000,0
2190302,2183768,2183768,494,10000,0,-10000,0
2190305,2183761,2183761,371,10000,0,-10000,0
2190306,2183754,2183754,543,10000,0,-10000,0
2190308,2183729,2183729,270,10000,0,-10000,0
2190309,2183728,2183728,205,10000,0,-10000,0
2190310,2183722,2183722,374,10000,0,-10000,0
2190311,2183721,2183721,354,10000,0,-10000,0
2190312,2183715,2183715,369,10000,0,-10000,0
2190313,2183714,2183714,229,10000,0,-10000,0
2190314,2183702,2183702,478,10000,0,-10000,0
2190315,2183697,2183697,300,10000,0,-10000,0
2190316,2186472,2183695,335,10000,0,-10000,-2777
2190318,2183690,2183690,277,10000,0,-10000,0
2190319,2183686,2183686,296,10000,0,-10000,0
2190320,2183681,2183681,322,10000,0,-10000,0
2190321,2183646,2183646,403,10000,0,-10000,0
2190322,2183644,2183644,462,10000,0,-10000,0
2190323,2183643,2183643,395,10000,0,-10000,0
2190324,2183630,2183630,471,10000,0,-10000,0
2190325,2183619,2183619,410,10000,0,-10000,0
2190326,2183605,2183605,306,10000,0,-10000,0
2190328,2184086,2183968,459,10000,0,-10000,-118
2190329,2170651,2183964,340,10000,0,-10000,13313
2190330,2186342,2186342,543,10000,0,-10000,0
2190331,2186341,2186341,545,10000,0,-10000,0
2190332,2186340,2186340,543,10000,0,-10000,0
2190333,2186615,2186615,324,10000,0,-10000,0
2190335,2186609,2186609,460,10000,0,-10000,0
2190337,2186600,2186600,346,10000,0,-10000,0
2190338,2186597,2186597,328,10000,0,-10000,0
2190339,2186595,2186595,445,10000,0,-10000,0
2190340,2186594,2186594,384,10000,0,-10000,0
2190341,2186592,2186592,543,10000,0,-10000,0
2190342,2186591,2186591,359,10000,0,-10000,0
2190344,2186582,2186582,463,10000,0,-10000,0
2190345,2186581,2186581,371,10000,0,-10000,0
2190346,2186579,2186579,376,10000,0,-10000,0
2190347,2186577,2186577,544,10000,0,-10000,0
2190348,2186576,2186576,372,10000,0,-10000,0
2190351,2186571,2186571,472,10000,0,-10000,0
2190352,2186569,2186569,546,10000,0,-10000,0
2190353,2186567,2186567,413,10000,0,-10000,0
2190354,2186563,2186563,348,10000,0,-10000,0
2190355,2186560,2186560,466,10000,0,-10000,0
2190356,2186559,2186559,350,10000,0,-10000,0
2190358,2186556,2186556,470,10000,0,-10000,0
2190359,2186555,2186555,229,10000,0,-10000,0
2190360,2186553,2186553,473,10000,0,-10000,0
2190361,2186552,2186552,322,10000,0,-10000,0
2190363,2186548,2186548,468,10000,0,-10000,0
2190364,2186545,2186545,482,10000,0,-10000,0
2190365,2186543,2186543,402,10000,0,-10000,0
2190366,2186535,2186535,297,10000,0,-10000,0
2190367,2186534,2186534,357,10000,0,-10000,0
2190368,2186527,2186527,307,10000,0,-10000,0
2190369,2186524,2186524,550,10000,0,-10000,0
2190370,2186520,2186520,330,10000,0,-10000,0
2190371,2186518,2186518,359,10000,0,-10000,0
2190372,2186511,2186511,356,10000,0,-10000,0
2190373,2186497,2186497,306,10000,0,-10000,0
2190375,2186495,2186495,346,10000,0,-10000,0
2190376,2186473,2186473,204,10000,0,-10000,0
2190377,2186470,2186470,277,10000,0,-10000,0
2190378,2186469,2186469,308,10000,0,-10000,0
2190379,2186445,2186445,358,10000,0,-10000,0
2190380,2186872,2186872,352,10000,0,-10000,0
2190381,2184060,2186850,560,10000,0,-10000,2790
