ID,Sporelayer,Quickener,Generation,Birth_step,Death_step,Lifespan,Sex_check,cgen
215,174,174,7,642,726,84,0,EY_9_AA_9_AA_1_AA_9_AA_2_AA_9_AA_3_AA_9_AA_4_AA_9_AA_5_AA_9_AAAA_7_AA_9_AA_8_AA_9_AA_1_ADFA_1_-36_BBDWEC_1_BEBOBEEOADFB_-1_0_APBRAFBMADFC_-1_1_APBRAFBMADFD_1_0_APBRAFBMADFE_1_-1_APBRAFBMADAFFF_0_1_APBRAFBMADFG_0_-1_APBRAFBMADFH_-1_-1_AP_33_-10_BMADFIEU_4_DLED_-1_0_DSBQAF_-1_0_DSBQ_1_1_BMAF_0_-1_BMAF_0_-1_BMAF_0_-1_BMAF_0_-1_BMAF_0_-1_BMA
216,205,205,12,642,691,49,0,EY_9_AA_9_AA_1_AA_9_AA_2_AA_9_AA_3_AA_9_AA_4_AA_9_AA_5_AA_9_AA_6_AA_9_AA_7_AA_9_AA_8_AA_9_AA_1_ADFA_1_92_-6_EJDD_1_AP_-6_BRAFBMADFB_-1_0_-1_BMAFBMADFC_1_4_AYFD_1_BRAPBRAFBMADFE_1_-1_AP_0_AFBMADFF_0_FG_0_-1_APFH_-1_-1_APBR_-1_0_DSFIEU_4_DLED_-1_0_DSBQAF_-1_0_DSBQAF_1_1_BMAF_0_-1_BMAF_0_-1_BMAF_0_-1_BMAF_0_APBRAF_0_-1_BMA
217,147,181,7,645,837,192,34,EY_9_AA_9_AA_1_AA_9_AA_9_AA_3_AA_9_AA_4_AA_9_AA_5_AA_9_AA_6_AA_9_AA_7_AA_9_AA_8_AA_9_AA_1_ADFA_1_1_APBRAFBMADFBEF_-7_ER_-1_0_APBRAFBMADFC_-1_1_APBRBRAFBMAFBMADFD_1_0_APBRAFBMAD_-59_13_FE_1_-1_APBRAFBMADAPBRAFFF_0_1_APBRAFBMADFG_0_-1_APBRAFBMADFH_-1_-1_APBR_-1_APBRAFBMADFIEU_4_DLED_-1_0_DSBQAF_-1_0_DSBQAF_1_1_BMAF_0_-1_BMAF_0_-1_BMAF_0_-1_BMAF_0_APBRAF_0_-1_BMA
218,148,148,12,646,811,165,0,EY_9_AA_9_AA_1_BMAFAA_2_AA_9_AA_3_AA_9_AA_4_AA_9_AA_5_AA_9_AA_6_AA_9_AA_7_AA_9_AA_8_AA_9_AA_1_ADFA_1_1_APBIDDDMADFB_-1_0_-1_AP_0_AFBMFC_-1_1_APBRAFAPBRFD_1_BRAPBRBRAFADFE_1_-1_BMAFBMADADFF_0_DU_94_DADR_1_BMADAFBMADFG_0_-1_APBRAFADFH_-1_-1_APBRAFBMADFIEU_4_DLED_-1_0_DSBQAF_-1_0_DSBQAF_1_1_BMAF_0_-1_BMAF_0_-1_BMAFBMAF_0_APBRAF_0_-1_AA_9
219,194,194,9,649,0,-649,0,EY_9_AA_9_AA_1_AA_9_AA_2_AA_9_AA_3_AA_9_AA_4_AA_9_AA_5_AAAA_9_AA_7_AA_9_AA_8_AA_9_AA_1_ADFA_-1_0_AP_-98_AFAFBMADFB_-1_1_APBRAFBMADFC_1_0_APBRAFBMADFD_1_ADFE_0_1_APBRAFBMADFF_0_-1_APBRAFBMADFG_-1_-1_APBRAFBMADFHAD_1_EQEXEXBM_1
220,91,91,15,650,741,91,0,0
221,209,209,10,650,708,58,0,EY_9_AA_9_AA_1_AA_9_AABS_29_2_AA_9_AA_3_AA_9_AA_4_AA_9_AA_5_AA_9_AA_6_AA_9_AA_7_AA_9_AA_8_AA_9_AA_1_ADFA_1_1_APBRAFBMADFBBRAFBMBMAFBMADFCEHFD_1_BRAP_-1_0_-1_ADFE_5_-3_AP_0_AFBMADFF_0_1_APBRAFBMADFG_0_-1_APBRAFBMADFH_-1_-1_BIBRAFBMADFIEU_4_DLED_-1_0_DSBQAF_-1_0_DSBQAF_1_1_BMAF_0_-1_BMAF_0_-1_BMAF_0_-1_BMAF_0_APBRAF_0_-1_BMA
222,72,72,10,653,862,209,0,1
223,182,182,8,654,694,40,0,15
224,212,212,13,654,761,107,0,6
225,211,211,8,654,743,89,0,15
226,73,56,7,655,802,147,-17,EY_9_AA_9_AA_1_AA_9_AA_2_AA_9_AA_3_AA_9_AA_4_AA_9_AA_5_AA_9_AA_6_AA_9_AA_7_AA_9_AA_8_AA_9_AA_1_ADFA_1_1_APBRAFBMADFB_-1_0_APBRAFBMADFC_-1_1_APBRADFD_1_BRAPBRAFBMADFE_1_-1_APBRAFBMADFF_0_1_APBRAFBMADFG_0_-1_APBRAFBMADFH_-1_-1_APBRAFBMADFIEU_4_DLED_-1_0_DSBQAF_-1_0_DSBQAF_1_1_BMAF_0_-1_BMAF_0_-1_BMAF_0_-1_BMAF_0_APBRAF_0_-1_BMA
227,216,216,13,657,767,110,0,EY_9_AA_9_AA_1_AA_9_AA_2_AA_9_AA_3_AA_9_AA_4_AA_9_AA_5_AA_9_AA_6_AA_9_AA_7_AA_9_AA_8_AA_9_AA_1_ADFA_1_92_-6_EJDD_1_AP_-6_BRAFBMADFB_-1_0_-1_BMAFBMADFC_1_4_AYFD_1_BRAPBRAFBMADFE_1_-1_AP_0_AFBMADFF_0_FG_0_-1_APFH_-1_-1_APBR_-1_0_DSFIEU_6_DLED_-4_-2_DSBQAF_-4_-2_DSBQAF_4_-3_BMAF_2_1_BMAF_-1_2_BMAF_3_3_BMAF_4_APBRAF_2_-5_BMA
228,214,214,10,658,837,179,0,EY_9_AA_9_AA_1_AA_9_AA_2_AA_9_AA_3_AA_9_AA_4_AA_9_AA_5_AA_9_AA_6_AA_9_AA_7_AA_9_AA_8_AA_9_AA_1_ADFA_1_1_APBRAFBMADFB_-1_0_-1_BMAFBMADFC_-1_1_APBRADFD_1_BRAPBRAFBMADFE_1_-1_AP_42_DBDZ_97_0_AFBMADFF_0_1_APBRAFBMADFG_0_-1_APBRAFBMADFH_-1_-1_APBRAFBMADFIEU_4_DLED_-1_0_DSBQAF_54_77_-1_0_DSBQAF_1_1_BMAF_0_-1_BMAF_0_-1_BMAF_0_-1_BMAF_0_APBRAF_0_-1_BMA
229,187,187,8,661,0,-661,0,5
230,160,160,16,665,695,30,0,0
231,192,192,16,665,756,91,0,0
232,220,220,16,665,842,177,0,0
233,222,222,11,668,925,257,0,EY_9_AA_9_AA_1_AA_9_AA_2_AA_9_AA_3_AA_9_AA_4_AA_9_AA_6_AA_9_AA_7_AA_9_AA_8_AA_9_AA_1_ADFA_1_1_APBRAFBMADFB_-1_0_-1_BMAFBMADFC_-1_1_APBRAFBMADFD_1_AP_0_AFBM_-1_AP_0_AFBMADFE_0_1_APBRAFBMADFF_0_-1_APFG_-1_-1_APEQAFBMADFHEU_4_DLED_-1_0_DSBQAF_-1_0_DSBQAF_1_1_BMAF_0_-1_BMAF_0_-1_BMAF_0_-1_BMAF_0_APBRAF_0_-1_BMA
234,196,196,14,669,0,-669,0,EY_9_AA_9_AA_1_AA_9_BW_4_AA_9_AA_3_AA_9_AA_4_AA_9_AA_5_AAAA_9_AA_7_9_AA_8_AA_9_AA_1_ADFAAD_1_APBRAFBM_1_FB_-1_0_APAFAFBMADFC_-1_1_APBRBMADADFD_1_0_APBRAFBCBIFE_1_-1_APBRADFF_0_1_APBRAFBMADFG_0_-1_APBRAFBMBMADFH_-1_-1_ECAPBRAFADFIEU_4_DLED_-1_0_DSBQAF_-1_0_DSBQAF_1_1_BMAF_0_-1_BMAF_0_-1_BMAF_0_-1_BMAF_0_-1_BMA
235,224,224,14,669,0,-669,0,EY_9_AA_9_AA_1_AA_9_BW_4_AA_9_AA_3_AA_9_AA_4_AA_9_AA_5_AAAA_9_AA_7_9_AA_8_AA_9_AA_1_ADFAAD_1_APBRAFBM_1_FB_-1_-1_0_AFBMADFC_-1_1_APBRBMADADFD_1_0_APBRAFBCBIFE_1_-1_APBRADFF_0_1_APBRAFBMBJEWBHBVADFG_0_-1_ECAPBRAFBMADFH_-1_-1_APBRAFBMADFIEU_4_DLED_-1_0_DSBQAF_-1_0_DSBQAF_1_1_BMAF_0_-1_BMAF_0_-1_BMAF_0_-1_BMAF_0_-1_BMA
236,223,223,9,669,0,-669,0,EY_9_AA_9_AA_1_AA_9_AA_2_AA_9_AA_3_AA_9_AA_4_AA_9_AA_5_AAAA_9_AA_7_AA_9_AA_8_AA_9_AA_1_ADFAAD_1_EQEXEXBM_1_FB_-1_0_APAFAFBMADFC_-1_1_APBRAFBMADFD_1_0_APBRAFBMADFE_1_-1_APBRADFF_0_1_APBRAFBMADFG_0_-1_APBRAFBMADFH_-1_-1_APBRAFBMA
237,227,227,14,672,837,165,0,EY_9_AA_9_AA_1_AA_9_AA_2_AA_9_AA_3_AA_9_AA_4_AA_9_AA_5_AA_9_AA_6_AA_9_AA_7_AA_9_AA_8_AA_9_AA_1_ADFA_1_92_-6_EJDD_1_AP_-6_BRAFBMADFB_-1_0_-1_BMAFBMADFC_1_4_AYFD_1_BRAPBRAFBMADFE_1_-1_AP_0_AFBMADFF_0_FG_0_-1_APFH_-1_-1_APBR_-1_0_DSFIEU_6_DLED_-4_-2_DSBQAF_-4_-2_DSBQAF_4_-3_BMAF_2_1_BMAF_-1_2_BQBMAF_3_3_BMAF_4_APBRAF_2_-5_BMA
238,51,51,6,673,746,73,0,EY_9_AA_9_AA_1_AA_9_AA_2_AA_9_AA_3_AA_9_AA_4_AA_9_AA_5_AA_9_AA_6_AA_9_AA_7_AA_9_AA_8_AA_9_AA_1_ADFA_1_1_APBRAFBMADFB_-1_0_-1_BMAFBMADFC_-1_1_APBRADFD_1_BRAPBRAFBMADFE_1_-1_AP_0_AFBMADFF_0_1_APBRAFBMFG_0_-1_APBRAFBMADFH_-1_-1_APBRAFBMADFIEU_4_DLED_-1_0_DSBQAF_-1_0_DSBQAF_1_1_BMAF_0_-1_BMAF_0_-1_BMAF_0_-1_BMAF_0_APBRAF_0_-1_BMA
239,195,195,11,673,712,39,0,EY_9_AA_9_AA_1_AA_9_AA_2_AA_9_AA_3_AA_9_AA_4_AA_9_AA_5_AA_9_AA_6_AA_9_AA_7_AA_9_AA_8_AA_9_AA_1_ADFA_1_1_APBRAFBMADFB_-1_1_ADFC_1_BRAPBRAFBMADFD_0_1_APBRAFBMADFE_0_-1_APFF_-1_-1_APEQAFBMADFGEU_4_DLED_-1_0_DSBQAF_-1_0_DSBQAF_1_1_BMAF_0_-1_BMAF_0_-1_BMAF_0_-1_BMAF_0_APBRAF_0_-1_BMA
240,199,203,17,675,807,132,4,EY_9_AA_9_AA_1_BMAFAA_2_AA_9_AA_3_AA_9_AA_4_AW_13_AC_5_AA_9_AA_6_AADTEJ_9_AA_7_AA_9_AA_8_AA_9_AA_1_ADFA_1_1_APBIDDDMADFB_-1_0_-1_BMADAFBMFCBRAFAD_1_BRAPBRBRAFADFD_-1_1_APBRAFAPBRFE_1_-1_BMAFAP_0_ADFF_0_1_BMAFBMADFG_0_-1_ADFH_-1_-1_APBRAFBMADFIEU_4_DLED_-1_0_DSBQAF_-1_0_DSBQAF_1_1_BMAF_0_-1_BMAF_0_-1_BMAF_0_-1_BMAF_0_APBRAF_0_-1_AA_9
241,228,228,11,675,0,-675,0,EY_9_AA_9_AA_1_AA_9_AA_2_AA_9_AA_3_AA_9_AA_4_AA_9_AA_5_AA_9_AA_6_AA_9_AA_7_AA_9_AA_8_AA_9_AA_1_ADFA_1_1_APBRAFBMADFB_-1_0_-1_BMAFBMADFC_-1_1_APBRADFD_1_BRAPBRAFBMADFE_1_-1_AP_42_DBDZ_97_0_AFBMADFF_0_1_APBRAFBMADFG_0_-1_APBRAFBMADFH_-1_-1_APBRAFBMADFIEU_4_DLED_-1_0_DSBQAF_54_77_-1_0_DSBQAF_1_1_BMAF_0_-1_BMAFAF_0_-1_BMAF_0_APBRAF_0_-1_BMA
242,201,201,9,676,787,111,0,EY_9_AA_9_AA_1_AA_9_AABS_29_2_AA_9_AA_3_AA_9_AA_4_AA_9_AA_5_AA_9_AA_6_AA_9_AA_7_AA_9_AA_8_AA_9_AA_1_ADFA_1_1_APBRAFBMADFB_-1_0_-1_BMAFBMADFCADFD_1_BRAPBRAFBMADFE_0_1_APBRAFBMADFF_0_-1_APBRAFBMADFG_-1_-1_APBRAFBMADFHEU_4_DLED_-1_0_DSBQAF_-1_0_DSBQAF_1_1_BMAF_0_-1_BMAF_0_-1_BMAF_0_-1_BMAF_0_APBRAF_0_-1_BMA
243,197,197,7,676,739,63,0,14
244,229,229,9,676,686,10,0,EY_9_AA_9_AA_1_AA_9_AABS_29_64_-8_2_AA_9_AA_3_AA_9_AA_4_AA_9_AA_5_AA_9_AA_6_AA_9_AA_7_AA_9_AA_8_AA_9_AA_1_ADFA_1_1_APBRAFBMADFB_-1_0_-1_BMAFADFCADFD_1_BRAPBRAFBMADFE_1_-1_AP_0_AFBMADFF_0_1_APBRAFBMADFG_0_-1_APBRAFBMADFH_-1_-1_APBRAFBMADFIEU_4_DLED_-1_0_DSBQAF_-1_0_DSBQAF_1_1_BMAF_0_-1_BMAF_0_-1_BMAF_0_-1_BMAF_0_APBRAF_0_-1_BMA
245,232,232,17,680,898,218,0,0
246,231,231,17,680,852,172,0,0
247,165,165,6,681,855,174,0,EY_9_AA_9_AA_1_AA_9_AA_2_AA_9_AA_3_AA_9_AA_4_AA_9_AA_5_AA_9_AAAA_7_AA_9_AA_8_AA_9_AA_1_ADFA_1_-36_BBDWEC_1_BEBOBEEOADFB_-1_0_APBRAFBMADFC_1_0_APBRAFBMADFD_1_-1_APBRAFBMADAFFEAFBMADFF_-1_-1_AP_33_-10_BRAFBMADFGEU_4_DLED_-1_0_DSBQAF_-1_0_DSBQ_1_1_BMAF_0_-1_BMAF_0_-1_BMAF_0_-1_BMAF_0_-1_BMAF_0_-1_BMA
248,234,234,15,684,0,-684,0,EY_9_AA_9_AA_1_AA_9_BW_4_AA_9_AA_3_AA_9_AA_4_AA_9_AA_5_AAAA_9_AA_7_9_AA_8_AA_9_AA_1_ADFAAD_1_APBRAFBM_1_FB_-1_0_APAFAFBMADFC_-1_1_APBRBMADADFD_1_0_APBRAFBCBIFE_1_-1_APBRADFF_0_1_APBRAFBMADFG_0_-1_APBRAFBMBMADFH_-1_-1_ECAPBRAFADFIEU_4_DLED_-1_0_DSBQAF_-1_0_DSBQAF_1_1_BMAF_0_-1_BMAF_0_-1_BMAF_0_-1_BMAF_0_-1_BMA
249,149,149,9,687,813,126,0,EY_9_AA_9_AA_1_AA_9_AA_2_AA_9_AA_3_AA_9_AA_4_AA_9_AA_5_AA_9_AA_6_AA_9_AA_7_AA_9_AA_8_AA_9_AA_1_ADFA_1_1_APBRAFBMADFB_-48_-1_0_APBRAFBMADFC_-1_1_APBRAFBMADFD_1_0_APBRAFBMADFE_1_-1_APBRAFBMADFF_0_1_APBRFG_0_-1_APBRAFBMADFH_-1_-1_APBRAFBMADFIEU_4_DLED_-1_0_DSBQAF_-1_0_DSBQAF_1_1_BMAF_0_-1_BMAF_0_-1_BMAF_0_-1_BMAF_0_-1_BMAF_0_-1_BMA
250,206,206,7,687,0,-687,0,EY_9_AA_9_AA_1_AA_9_AA_2_AA_9_AA_3_AA_9_AA_4_AA_9_AA_5_AA_9_AA_6_AA_9_AA_7_AA_9_AA_8_AA_9_AA_1_ADFA_1_1_APBRAFBMADFB_-1_0_-1_BMAFBMADFC_-1_1_APBRADFD_1_BRAPBRAFBMADFE_1_-1_AP_0_AFBMADFF_0_BMADFG_0_-1_APBRAFBMADFH_-1_-1_APBRAFBMADFIEU_4_DLED_-1_0_DSBQAF_-1_0_DSBQAF_1_1_BMAF_0_-1_BMAF_0_-1_BMAF_0_-1_BMAF_0_APBRAF_0_-1_BMA
251,240,240,18,690,0,-690,0,EY_9_AA_9_AA_1_BMAFAA_2_AA_9_AA_3_AA_9_AA_4_AW_13_AC_5_AA_9_AA_6_AADTEJ_9_AA_7_AA_9_AA_8_AA_9_AA_1_ADFA_1_1_APBIDDDMADFB_-1_0_-1_BMADAFBMFCBRAFAD_1_BRAPBRBRAFADFD_-1_1_APBRAFAPBRFE_1_-1_BMAFAP_0_ADFF_0_1_BMAFBMADFG_0_0_ADFH_-1_-1_APBRAFBMADFIEU_4_DLED_-1_0_DSBQAF_-1_0_DSBQAF_1_1_BMAF_0_-1_BMAF_0_-1_BMAF_0_-1_BMAF_0_APBRAF_0_-1_AA_9
252,210,210,7,691,714,23,0,2
253,212,212,13,691,777,86,0,6
254,243,243,8,691,724,33,0,14
255,52,52,9,694,876,182,0,EY_9_AA_9_AA_1_AA_9_AA_2_AA_9_AA_3_AA_9_AA_4_AA_9_AA_5_AA_9_AA_6_AA_9_AA_7_AA_9_AA_8_AA_9_AA_1_ADFA_1_1_APBRAFBMADFB_-1_0_-1_BMAFBMADFC_-1_1_APBRADFD_1_BRAPBRAFBMADFE_-1_APBR_0_AFBMADFF_0_1_APBRAFBMADFG_0_-1_APBRAFBMADFH_-1_1_-1_APAFBMADFIEU_4_DLED_-1_0_DSBQAF_54_77_-1_0_DSBQAF_1_1_BMAF_0_-1_BMAF_0_-1_BMAF_0_-1_BMAF_0_APBRAF_0_-1_BMA
256,91,91,15,695,0,-695,0,EY_9_AA_9_AA_1_BMAFAA_2_AA_9_AA_3_AA_9_AA_4_AW_13_AC_5_AA_9_AA_6_AAET_9_AA_7_AA_9_AA_8_AA_9_AA_1_ADFA_1_1_APBIDDDMADFB_-1_0_-1_BMADAFBMFCBRAPBRBRAFADFD_-1_1_APBRAFAPBRFEBMBK_-38_DV_1_-1_BMAFAP_0_ADFF_0_1_BMEOAFBMADFG_0_-1_ADFH_-1_-1_APBRAFBMADFIEU_4_DLED_-1_0_DSBQAF_-1_0_DSBQAF_1_1_BMAF_0_-1_BMAF_0_-1_BMAF_0_-1_BMAF_0_APBRAF_0_-1_AA_9
257,217,217,8,701,0,-701,0,EY_9_AA_9_AA_1_AA_9_AA_9_AA_3_AA_9_AA_4_AA_9_AA_5_AA_9_AA_6_AA_9_AA_7_AA_9_AA_8_AA_9_AA_1_ADFABRAFBMAD_1_1_APBRAFBMADFBEF_-7_ER_-1_0_APBRAFBMADFC_-1_1_APBRBRAFBMAFBMADFD_1_0_APBRAFBMAD_-59_13_FE_1_-1_APBRAFBMADAPBRAFFF_0_1_APBRAFBMADFG_0_-1_ADFH_-1_-1_APBR_-1_APBRAFBMADFIEU_4_DLED_-1_0_DSBQAF_-1_0_DSBQAF_1_1_BMAF_0_-1_BMAF_0_-1_BMAF_0_-1_BMAF_0_APBRAF_0_-1_BMA
258,250,250,8,702,0,-702,0,EY_9_AA_9_AA_1_AA_9_AA_2_AA_9_AA_3_AA_9_AA_4_AA_9_AA_5_AA_9_AA_6_AA_9_AA_7_AA_9_AA_8_AA_9_AA_1_ADFA_1_1_APBRAFBMADFB_-1_0_-1_BMAFBMADFC_-1_1_APBRADFD_1_BRAPBRAFBMADFE_1_-1_AP_0_AFBMADFF_0_BMADFG_0_-1_APBRAFBMADFH_-1_-1_APBRAFBMADFIEU_4_DLED_-1_0_DSBQAF_-1_0_DSBQAF_1_1_BMAF_0_-1_BMAF_0_-1_BMAF_0_-1_BMAF_0_APBRAF_0_-1_BMA
259,160,160,16,706,830,124,0,0
260,186,186,13,706,0,-706,0,EY_9_AA_9_AA_1_BMAFAA_2_AA_9_AA_3_AA_9_AA_4_AA_9_AA_5_AA_9_AA_6_AA_9_AA_7_AA_9_AA_8_AA_9_AA_1_ADFA_1_1_APBIDDDMADFB_-1_0_-1_AP_0_AFBMFC_-1_1_APBRAFAPBRFD_1_BRAPBRBRAFADFE_1_-1_BMAFEXAJADFF_0_1_BMADAFBMADFG_0_-1_APBRAFADFH_-1_-1_APBRAFBMADFIEU_4_DLED_-1_0_DSBQAF_-1_0_DSBQAF_1_1_BMAF_0_-1_BMAF_0_-1_BMAF_0_-1_BMAF_0_APBRAF_0_-1_AA_9
261,254,254,9,706,711,5,0,EY_9_AA_9_AA_1_AA_9_AA_2_AA_9_AA_3_AA_9_AA_4_AA_9_AA_5_AA_9_AAAA_7_AA_9_AA_8_AA_9_AA_1_ADFA_1_1_APBRAFBMADFB_-1_0_-1_BMAFBMADFC_-1_1_APBRAFBMADFD_1_0_APBRAFBMADFE_1_-1_APBRAFBMADAFFF_0_1_APDSAKBMADFG_0_BRAFADFH_-1_-1_AP_33_-10_BRAFBMADFIEU_4_DLED_-1_0_DSBQAF_-1_0_DSBQAF_1_1_BMAF_0_-1_BMAF_0_-1_BMAF_0_-1_BMAF_0_APBRAF_0_-1_BMA
262,253,253,14,706,760,54,0,6
263,193,152,7,707,0,-707,-41,EY_9_AA_9_AA_1_AA_9_AABS_29_2_AA_9_AA_3_AA_9_AA_4_AA_9_AA_5_AA_9_AA_6_AA_9_AA_7_AA_9_AA_8_AA_9_AA_1_ADFA_1_1_APBRAFBMADFB_-1_0_-1_BMAFBMADFC_-1_1_APBRADFD_1_BRAPBRAFBMADFE_1_-1_AP_0_AFBMADFF_0_1_APBRAFBMADFG_0_-1_APBRAFBMADFH_-1_-1_APBRAFBMADFIEU_4_DLED_-1_0_DSBQAF_-1_0_DSBQAF_1_1_BMAF_0_-1_BMAF_0_-1_BMAF_0_-1_BMAF_0_APBRAF_0_-1_BMA
264,206,189,8,707,900,193,-17,EY_9_AA_9_AA_1_AA_9_AA_2_AA_9_AA_3_AA_9_AA_4_AA_9_AA_5_AA_9_AA_6_AA_9_AA_7_AA_9_AA_8_AA_9_AA_1_ADFA_1_1_APBRAFBMADFB_-1_0_BRAFBMADADFC_-1_1_APBRADFD_1_BRAPBRAFBMADFE_1_-1_AP_0_AFBMADFF_0_1_APBRAFBMADFG_0_-1_AP_-1_BMAFBMFH_-1_-1_APBRAFBMADFIEU_4_DLED_-1_0_DSBQAF_-1_0_DSBQAF_1_1_BMAF_0_-1_BMAF_0_-1_BMAF_0_-1_BMAF_0_APBRAF_0_-1_BMA
265,256,256,16,710,755,45,0,EY_9_AA_9_AA_1_BMAFAA_2_AA_9_AA_3_AA_9_AA_4_AW_13_AC_5_AA_9_AA_6_AAET_9_AA_7_AA_9_AA_8_AA_9_AA_1_ADFA_1_1_APBIDDDMADFB_-1_0_-1_BMADAFBMFCBRAPBRBRAFADFD_-1_1_APBRAFAPBRFEBMBK_-38_DV_1_-1_BMAFAP_0_ADFF_0_1_BMEOAFBMADFG_0_-1_ADFH_-1_-1_APBRAFBMADFIEU_4_DLED_-1_0_DSBQAF_-1_0_DSBQAF_1_1_BMAF_0_-1_BMAF_0_-1_BMAF_0_-1_BMAF_0_APBRAF_0_-1_AA_9
266,226,226,8,711,733,22,0,EY_9_AA_9_AA_1_AA_9_AA_2_AA_9_AA_3_AA_9_AA_4_AA_9_AA_5_AA_9_AA_6_AA_9_AA_7_AA_9_AA_8_AA_9_AA_1_ADFA_1_1_APBRAFBMADFB_-1_0_APBRAFBMADFC_-1_1_APBRADFD_1_BRAPBRAFBMADFE_1_-1_APBRAFBMADFF_0_1_APBRAFBMADFG_0_-1_APBRAFBMADFH_-1_-1_APBRAFBMADFIEU_4_DLED_-1_0_DSBQAF_-1_0_DSBQAF_1_1_BMAF_0_-1_BMAF_0_-1_BMAF_0_-1_BMAF_0_APBRAF_0_-1_BMA
267,255,255,10,711,765,54,0,EY_9_AA_9_AA_1_AA_9_AA_2_AA_9_AA_3_AA_9_AA_4_AA_9_AA_5_AA_9_AA_6_AA_9_AA_7_AA_9_AA_8_AA_9_AA_1_ADFA_1_1_APBRAFBMADFB_-1_0_-1_BMAFBMADFC_-1_APBRAFADFD_1_BRAPBRAFBMADFE_-1_APBR_0_AFBMADFF_0_1_APBRAFBMADFG_0_-1_1_APBRBMADFH_-1_1_-1_APAFBMADFIEU_4_DLED_-1_0_DSBQAF_54_77_-1_0_DSBQAF_1_1_BMAF_0_-1_BMAF_0_-1_BMAF_0_-1_BMAF_0_APBRAF_0_-1_BMA
268,227,227,14,713,893,180,0,EY_9_AA_9_AA_1_AA_9_AA_2_AA_9_AA_3_AA_9_AA_4_AA_9_AA_5_AA_9_AA_6_AA_9_AA_7_AA_9_AA_8_AA_9_AA_1_ADFA_1_92_-6_EJDD_1_AP_-6_BRAFBMADFB_-1_0_-1_BMAFBMADFC_1_4_AYFD_1_BRAPBRAFBMADFE_1_-1_AP_0_AFBMADFF_0_FG_0_-1_APFH_-1_-1_APBR_-1_0_DSFIEU_6_DLED_-4_-2_DSBQAF_-4_-2_DSBQAF_4_-3_BMAF_2_1_BMAF_-1_2_BMAF_3_3_BMAF_4_APBRAF_2_-5_BMA
269,257,257,9,716,876,160,0,EY_9_AA_9_AA_1_AA_9_AA_9_AA_3_AA_9_AA_4_AA_9_AA_5_AA_9_AA_6_AA_9_AA_7_AA_9_AA_8_AA_9_AA_1_ADFABRAFBMAD_1_1_APBRAFBMADFBEF_-7_ER_-1_0_APBRAFBMADFC_1_0_APBRAFBMAD_-59_13_FD_1_-1_APBRAFBMADAPBRAFFE_0_1_APBRAFBMADFF_0_-1_ADFG_-1_-1_APBR_-1_APBRAFBMADFHEU_4_DLED_-1_0_DSBQAF_-1_0_DSBQAF_1_1_BMAF_0_-1_BMAF_0_-1_BMAF_0_-1_BMAF_0_APBRAF_0_-1_BMA
270,228,228,11,718,945,227,0,EY_9_AA_9_AA_1_AA_9_AA_2_AA_9_AA_3_AA_9_AA_4_AA_9_AA_5_AA_9_AA_6_AA_9_AA_7_AA_9_AA_8_AA_9_AA_1_ADFA_1_1_APBRAFBMADFB_-1_0_-1_BMAFBMADFC_-1_1_APBRADFD_1_BRAPBRAFBMADFE_1_-1_AP_42_DBDZ_97_0_AFBMADFF_0_1_APBRAFBMADFG_0_-1_APBRAFBMADFH_-1_-1_APBRAFBMADFIEU_4_DLED_-1_0_DSBQAF_54_77_-1_0_DSBQAF_1_1_BMAF_0_-1_BMAF_0_-1_BMAF_0_-1_BMAF_0_APBRAF_0_-1_BMA
271,249,155,7,720,726,6,-94,EY_9_AA_9_AA_1_AA_9_AA_2_AA_9_AA_3_AA_9_AA_4_AA_9_AA_5_-1_BMAF_0_AA_9_AA_7_AA_9_AA_8_AA_9_AA_1_ADFA_1_1_APBRAFBMADFB_-48_-1_0_APBRAFBMADFC_-1_AFBMADAFBMADFD_1_0_APBRAFBMADFE_1_-1_APBRAFBMADFF_0_1_APBR_1_APBRFG_0_-1_APBRAFBMADFH_-1_-1_APBRAFBMADFIEU_4_DLED_-1_0_DSBQAF_-1_0_DSBQAF_1_1_BMAF_0_-1_BMAF_0_-1_BMAF_0_-1_BMAF_0_-1_BMAF_0_-1_BMA
272,199,199,17,721,0,-721,0,EY_1_1_APBIDMADFA_-1_0_-1_BMADAFBMFBBRAFAD_1_BRAPBRBRAFADFC_-1_1_APBRAFAPBRFD_1_-1_BMAFAP_0_ADFE_0_1_BMAFBMADFF_0_-1_ADFG_-1_-1_APBRAFBMADFHEU_4_DLED_-1_0_DSBQAF_-1_0_DSBQAF_1_1_BMAF_0_-1_BMAF_0_-1_BMAF_0_-1_BMAF_0_APBRAF_0_-1_AA_9
273,259,259,17,721,0,-721,0,EY_9_AA_9_AA_1_BMAFAA_2_AA_9_AA_3_AA_9_AA_4_AW_13_AC_5_AA_9_AA_6_AA_9_AA_7_AA_9_AA_8_AA_9_AA_1_ADFA_1_1_APBIDDDMADFB_-1_BMADAFBMFCBRAFAD_1_BRAPBRBRAFADFD_-1_1_APBRAFAPBRFE_1_-1_BMAFAP_0_ADFF_0_1_BMEOAFBMADFG_0_-1_ADFH_-1_-1_APBRAFBMADFIEU_4_DLED_-1_0_DSBQAF_-1_0_DSBQAF_1_1_BMAF_0_-1_BMAF_0_-1_BMAF_0_-1_BMAF_0_APBRAF_0_-1_AA_9
