,0
194943,64
285514,64
298493,64
169207,64
407578,64
287981,64
515929,64
352400,64
352414,64
420101,64
440202,64
182709,64
285652,64
234056,64
205956,64
333496,64
333481,64
298068,64
325558,64
344273,64
445960,64
233993,64
413059,64
279501,64
352392,64
407589,64
352382,64
255434,64
486645,64
180682,64
342195,64
182738,64
515902,64
292361,64
221088,64
367075,64
319328,64
302674,64
303123,64
196791,64
205918,64
474906,64
440253,64
292925,64
322602,64
197230,64
371097,64
454577,64
339545,64
290436,64
428827,64
448825,64
178782,64
289334,64
410332,64
366063,64
201574,64
283409,64
521805,64
188425,64
330085,64
330122,64
281930,64
304870,64
171149,64
521791,64
197226,64
300256,64
275814,64
533501,64
474678,64
295560,64
363284,64
355031,64
311404,64
428776,64
507183,64
254847,64
231800,64
296101,64
425992,64
521782,64
399466,64
392681,64
187446,64
471961,64
347420,64
335049,64
197278,64
412021,64
186826,64
197277,64
443057,64
443056,64
314776,64
392682,64
350037,64
443055,64
454539,64
290138,64
443023,64
178960,64
524526,64
477862,64
468994,64
178704,64
300580,64
264062,64
177010,64
349653,64
477630,64
504208,64
437381,64
283066,64
402117,64
483161,64
349657,64
463192,64
177032,64
349676,64
305135,64
236375,64
349687,64
453331,64
354712,64
195156,64
283065,64
457380,64
498331,64
483729,64
355013,64
501228,64
347001,64
346972,64
191019,64
177001,64
363277,64
355018,64
373144,64
363281,64
371533,64
438984,63
232532,63
253890,63
419161,63
160701,63
326833,63
491278,63
456143,63
385252,63
419141,63
293180,63
430397,63
278517,63
260052,63
413557,63
410881,63
430417,63
419139,63
521438,63
522178,63
456154,63
413579,63
464848,63
470653,63
247746,63
347081,63
518205,63
435930,63
222327,63
396840,63
500046,63
439056,63
303803,63
242477,63
518173,63
516924,63
467719,63
464837,63
331454,63
470669,63
343745,63
334908,63
497131,63
523584,63
329596,63
456170,63
402220,63
439021,63
326832,63
334953,63
410863,63
251834,63
329566,63
494237,63
470650,63
405383,63
359762,63
165824,63
508824,63
456172,63
532746,63
158806,63
490955,63
391332,63
200639,63
200640,63
505585,63
519543,63
402665,63
233659,63
482456,63
482464,63
490973,63
519549,63
485376,63
485373,63
375437,63
450020,63
436184,63
421695,63
436134,63
280160,63
447588,63
447589,63
517559,63
467759,63
458989,63
271462,63
280913,63
476388,63
458976,63
173844,63
408113,63
335850,63
177033,63
402638,63
396980,63
427534,63
532744,63
427521,63
384789,63
205005,63
278499,63
427510,63
427556,63
226824,63
476590,63
319996,63
289343,63
396818,63
209361,63
175159,63
305995,63
428707,63
173861,63
380916,63
186582,63
231726,63
522171,63
506723,63
289425,63
438977,63
196384,63
444739,63
168394,63
532207,63
251866,63
444711,63
508559,63
485112,63
282012,63
453353,63
476599,63
421933,63
421934,63
476603,63
509251,63
467744,63
430024,63
249785,63
485155,63
421962,63
190490,63
182703,63
392805,63
226594,63
204546,63
461891,63
299794,63
249796,63
279591,63
461875,63
400956,63
518172,63
224588,63
238402,63
188071,63
416393,63
530074,63
340317,63
340318,63
403698,63
448212,63
416419,63
531284,63
530070,63
275763,63
361814,63
493901,63
424773,63
287900,63
188550,63
511867,63
194363,63
416392,63
431538,63
494161,63
487999,63
473653,63
178903,63
441824,63
332239,63
493839,63
521429,63
524768,63
524765,63
488020,63
387389,63
441826,63
514705,63
515051,63
235332,63
257984,63
380762,63
493890,63
363837,63
499727,63
424781,63
511803,63
378305,63
207188,63
194326,63
378112,63
390076,63
525491,63
424847,63
380863,63
295038,63
301686,63
424811,63
322611,63
383466,63
362576,63
464903,63
170319,63
426353,63
378257,63
207168,63
285797,63
316041,63
236466,63
531332,63
87646,63
277198,63
337649,63
394096,63
527473,63
394094,63
511749,63
398747,63
337688,63
184653,63
527482,63
190144,63
524592,63
479107,63
496358,63
424792,63
316050,63
276131,63
373016,63
340288,63
302167,63
394405,63
318693,63
397214,63
244485,63
486520,63
433117,63
278048,63
380898,63
488713,63
527977,63
394499,63
274814,63
433313,63
515073,63
464867,63
285498,63
395528,63
177881,63
528038,63
528039,63
343057,63
343058,63
190156,63
433256,63
255926,63
488277,63
171835,63
473672,63
217805,63
237622,63
404975,63
416024,63
473655,63
479540,63
332280,63
208732,63
479537,63
412444,62
330995,62
534301,62
334735,62
382628,62
165648,62
395622,62
166978,62
351223,62
443520,62
519269,62
170536,62
195507,62
320072,62
90205,62
466550,62
429183,62
233162,62
398755,62
495565,62
296013,62
415171,62
384842,62
437334,62
165631,62
392955,62
183061,62
520229,62
429167,62
391230,62
165658,62
362742,62
416953,62
183786,62
475145,62
216130,62
328243,62
268311,62
291223,62
440196,62
420766,62
411993,62
420763,62
472432,62
174999,62
386262,62
469453,62
276163,62
391593,62
240700,62
398343,62
495861,62
274734,62
480983,62
480963,62
489587,62
478029,62
271411,62
276161,62
261143,62
398362,62
271409,62
423271,62
385231,62
529977,62
206291,62
378394,62
204128,62
415147,62
388895,62
270082,62
339083,62
437765,62
390420,62
411563,62
229598,62
381036,62
236679,62
236678,62
275064,62
507438,62
501767,62
275086,62
332163,62
378422,62
181072,62
427946,62
221299,62
446368,62
390593,62
475110,62
332167,62
525281,62
232737,62
179005,62
250870,62
339075,62
214499,62
174345,62
242754,62
304954,62
270421,62
231596,62
378423,62
374544,62
332155,62
432938,62
423561,62
286846,62
392940,62
408923,62
452115,62
415148,62
171015,62
415149,62
443486,62
197615,62
381037,62
179964,62
159895,62
209855,62
452083,62
224960,62
355058,62
356283,62
329549,62
175403,62
322790,62
300612,62
181058,62
212219,62
469419,62
507437,62
437782,62
395809,62
289193,62
214489,62
509771,62
246812,62
396053,62
504710,62
480147,62
189301,62
169468,62
316455,62
219024,62
279170,62
528239,62
267781,62
272358,62
530987,62
326896,62
279133,62
337219,62
199722,62
154187,62
176195,62
187201,62
189316,62
419609,62
189288,62
169478,62
307125,62
187228,62
409735,62
434908,62
396080,62
316933,62
406964,62
406965,62
235465,62
387919,62
530926,62
395649,62
211930,62
154129,62
531279,62
431625,62
374473,62
528323,62
277401,62
277436,62
152363,62
185137,62
208480,62
409690,62
341768,62
185161,62
272749,62
513119,62
272590,62
272726,62
533307,62
534304,62
404227,62
533306,62
382213,62
187214,62
472153,62
348687,62
533289,62
377152,62
267952,62
472129,62
434483,62
189345,62
298528,62
265550,62
173022,62
157989,62
234682,62
253778,62
333663,62
178073,62
398801,62
191406,62
210563,62
484202,62
246811,62
154208,62
187227,62
293627,62
256701,62
126462,62
508048,62
205735,62
191414,62
522265,62
418641,62
418668,62
533267,62
510618,62
510633,62
406963,62
532376,62
401511,62
177334,62
163770,62
530014,62
325398,62
226827,62
516336,62
383669,62
299102,62
530051,62
193456,62
440618,62
167538,62
193432,62
183101,62
527605,62
390190,62
271731,62
163731,62
515739,62
373638,62
393104,62
291592,62
466081,62
276932,62
401064,62
276933,62
432078,62
383668,62
414178,62
327874,62
358722,62
167598,62
172429,62
490080,62
420707,62
406920,62
227030,62
352660,62
185634,62
426336,62
396100,62
434915,62
417960,62
358642,62
181885,62
233517,62
440694,62
185116,62
263346,62
321521,62
531317,62
417943,62
516366,62
440631,62
420708,62
505456,62
228832,62
357602,62
417941,62
228699,61
175347,61
392089,61
221456,61
425173,61
302517,61
175559,61
212910,61
411260,61
312074,61
506342,61
350122,61
351478,61
176213,61
497525,61
497518,61
228658,61
482892,61
392107,61
391741,61
175561,61
269461,61
411282,61
425171,61
409634,61
402194,61
411283,61
302503,61
482953,61
214839,61
331025,61
348714,61
411008,61
482962,61
190380,61
318912,61
425255,61
240567,61
190372,61
525460,61
222180,61
352676,61
230648,61
161586,61
372022,61
424783,61
353557,61
392161,61
230640,61
352564,61
436426,61
144281,61
347568,61
391684,61
482629,61
353520,61
257954,61
392159,61
176488,61
392108,61
160999,61
209014,61
202696,61
428010,61
427947,61
411300,61
427937,61
425188,61
176198,61
203101,61
318289,61
258948,61
300483,61
529984,61
303074,61
319335,61
436570,61
194442,61
411326,61
386378,61
506389,61
426241,61
220724,61
470815,61
436568,61
269350,61
365432,61
271738,61
175560,61
297459,61
416773,61
416779,61
476759,61
416780,61
256081,61
433721,61
223122,61
532032,61
245907,61
532024,61
416823,61
297478,61
362957,61
362952,61
384139,61
276427,61
276434,61
292655,61
419573,61
292690,61
368184,61
531016,61
198472,61
520930,61
533458,61
260113,61
170134,61
278897,61
297434,61
406502,61
295274,61
376284,61
357715,61
205060,61
375973,61
222940,61
216551,61
172200,61
357972,61
413968,61
256067,61
532077,61
216565,61
222977,61
376282,61
167840,61
519593,61
159092,61
444898,61
226716,61
485824,61
210943,61
173448,61
504214,61
170590,61
219202,61
485867,61
177394,61
168186,61
485888,61
210841,61
170124,61
403052,61
417823,61
342493,61
157167,61
377310,61
442314,61
383862,61
199166,61
442313,61
473673,61
399277,61
297872,61
431892,61
238507,61
523647,61
178189,61
218771,61
178190,61
442042,61
147872,61
181437,61
314476,61
146034,61
414001,61
264972,61
413955,61
147851,61
172603,61
264958,61
516306,61
414022,61
442345,61
168662,61
488764,61
496439,61
419291,61
503019,61
503023,61
265715,61
368046,61
397632,61
309660,61
309661,61
488774,61
488767,61
309662,61
184276,61
307622,61
518158,61
396023,61
158293,61
448005,61
217048,61
360339,61
486974,61
518024,61
400364,61
477094,61
448054,61
403070,61
216807,61
360602,61
526372,61
155250,61
443946,61
266957,61
512156,61
263118,61
87635,61
232615,61
378920,61
232618,61
526177,61
174214,61
174213,61
415045,61
355563,61
266959,61
408578,61
186418,61
186367,61
408563,61
471055,61
227688,61
192448,61
408528,61
236540,61
453471,61
160235,61
186365,61
421999,61
509262,61
472326,61
509324,61
186412,61
201108,61
381576,61
422343,61
439233,61
529089,61
188376,61
180219,61
491337,61
450867,61
165919,61
355022,61
171560,61
242595,61
365571,61
415592,61
422353,61
267165,61
313312,61
261044,61
290068,61
506136,61
300021,61
267157,61
227881,61
206906,61
179197,61
153379,61
522185,61
534315,61
244620,61
313299,61
491683,61
182251,61
509348,61
274039,61
256941,61
468488,61
310913,61
299582,61
207040,61
224774,61
308317,61
172146,61
255763,61
204820,61
328474,61
200558,61
445195,61
445167,61
493906,61
494597,61
494607,61
186352,61
500545,61
485552,61
224829,61
172153,61
181046,61
305045,61
190531,61
500470,61
499010,61
274056,61
533035,61
271680,61
388980,61
533038,61
515590,61
274048,61
528557,61
222695,61
412358,61
495334,60
520990,60
171463,60
181151,60
171373,60
415652,60
511315,60
415404,60
527477,60
286314,60
401512,60
511271,60
415581,60
416667,60
197553,60
175382,60
495312,60
247780,60
286265,60
171337,60
397501,60
187551,60
275342,60
534168,60
218267,60
527505,60
261353,60
527493,60
363136,60
394385,60
175365,60
236381,60
511738,60
467011,60
383004,60
236870,60
478704,60
365733,60
415835,60
350736,60
163380,60
529798,60
501725,60
171319,60
163362,60
403422,60
403421,60
499242,60
495311,60
329954,60
527790,60
216151,60
402145,60
462156,60
356273,60
533032,60
356537,60
513832,60
328690,60
209909,60
259537,60
423741,60
421231,60
513770,60
421199,60
185596,60
517492,60
195928,60
209953,60
219569,60
167303,60
167322,60
245531,60
523481,60
534065,60
412869,60
357899,60
357939,60
423955,60
219409,60
498503,60
508490,60
476239,60
191753,60
475764,60
182321,60
165900,60
385596,60
270660,60
533996,60
464688,60
385618,60
385619,60
370894,60
404674,60
220228,60
462264,60
283426,60
534028,60
534029,60
165339,60
232476,60
534030,60
185473,60
381425,60
355366,60
534031,60
534032,60
174732,60
282348,60
282339,60
385230,60
185511,60
475769,60
498504,60
514426,60
466978,60
180209,60
508025,60
533271,60
401917,60
175242,60
401910,60
269403,60
269388,60
517610,60
230885,60
384025,60
533297,60
360498,60
211810,60
250107,60
510913,60
238614,60
351851,60
181525,60
169302,60
285619,60
169309,60
533335,60
169335,60
277678,60
393734,60
172676,60
307310,60
393769,60
527803,60
533264,60
467275,60
280018,60
508039,60
284778,60
261769,60
492169,60
514445,60
518327,60
173397,60
234079,60
173371,60
234106,60
508135,60
352511,60
211977,60
173367,60
508120,60
327445,60
239215,60
148872,60
240856,60
211957,60
498563,60
359093,60
372300,60
368339,60
261707,60
518222,60
386622,60
393348,60
459615,60
306569,60
517596,60
401904,60
400253,60
496003,60
161400,60
161389,60
176574,60
502193,60
183496,60
192808,60
456486,60
337567,60
178385,60
157474,60
388294,60
183530,60
257326,60
188979,60
522718,60
183444,60
472903,60
314260,60
524258,60
189722,60
225805,60
524786,60
390938,60
399210,60
228167,60
342654,60
193804,60
532267,60
342680,60
389823,60
223721,60
502177,60
342741,60
333791,60
378763,60
221688,60
349323,60
223953,60
124029,60
314770,60
301483,60
301460,60
501958,60
349058,60
426813,60
433580,60
162084,60
524196,60
531809,60
502176,60
223849,60
464020,60
522356,60
152570,60
348454,60
515158,60
228934,60
206201,60
436440,60
380393,60
214049,60
183439,60
347975,60
264724,60
225940,60
504872,60
340174,60
530715,60
177427,60
153552,60
153577,60
177400,60
525106,60
515814,60
469908,60
256850,60
292078,60
469900,60
317269,60
525005,60
530713,60
488957,60
530721,60
316877,60
469890,60
530729,60
159428,60
345249,60
345196,60
345182,60
429695,60
345161,60
429660,60
291450,60
530794,60
429638,60
516964,60
408002,60
525130,60
265997,60
122348,60
346517,60
179394,60
399186,60
154442,60
251820,60
519687,60
179409,60
204278,60
179411,60
472883,60
505126,60
505127,60
375140,60
179422,60
177644,60
530573,60
265973,60
346495,60
469817,60
472879,60
455412,60
153496,60
455413,60
505211,60
265955,60
398922,60
208089,60
158714,60
530604,60
469929,60
389275,60
287794,60
405671,60
155510,60
410152,60
224540,60
340093,60
141653,60
524178,60
520001,60
155521,60
213724,60
287149,60
194397,60
350323,60
162869,60
241715,60
524175,60
519984,60
228077,59
342890,59
385492,59
160628,59
411730,59
174534,59
375047,59
375002,59
476029,59
160627,59
278153,59
174535,59
300371,59
364633,59
308687,59
201403,59
422801,59
300394,59
462770,59
522941,59
252911,59
323738,59
445605,59
215487,59
483696,59
387204,59
174544,59
160601,59
507766,59
519698,59
519675,59
505096,59
234707,59
519676,59
381926,59
502401,59
522928,59
213173,59
168948,59
389556,59
282439,59
519660,59
346728,59
398006,59
505158,59
513187,59
199495,59
270693,59
174417,59
502388,59
376809,59
437683,59
248823,59
343370,59
486269,59
430861,59
343121,59
160589,59
379018,59
408924,59
174572,59
431004,59
171830,59
400973,59
212859,59
522958,59
513015,59
513012,59
389832,59
471531,59
382885,59
522955,59
206936,59
522956,59
188783,59
367262,59
522957,59
253606,59
293966,59
529238,59
293967,59
314190,59
436116,59
521113,59
337341,59
494120,59
231701,59
499802,59
231696,59
213592,59
377664,59
382902,59
499770,59
184675,59
533373,59
260428,59
300456,59
371143,59
361002,59
411570,59
428133,59
300395,59
346687,59
474540,59
322286,59
179381,59
459874,59
411663,59
390937,59
507774,59
174573,59
513041,59
411651,59
354258,59
459913,59
531722,59
371014,59
474567,59
303747,59
231947,59
392559,59
380318,59
347351,59
316499,59
267340,59
326231,59
532825,59
303707,59
519743,59
524456,59
339089,59
346670,59
532052,59
526254,59
345401,59
339371,59
532051,59
339120,59
335502,59
166866,59
455886,59
518332,59
257016,59
526268,59
400769,59
219316,59
137726,59
526253,59
526252,59
205248,59
272019,59
290897,59
376292,59
148966,59
369783,59
526240,59
481142,59
180577,59
368793,59
244593,59
368774,59
305137,59
384543,59
400798,59
227308,59
212194,59
305130,59
291502,59
159371,59
271775,59
291506,59
387143,59
305515,59
518347,59
135847,59
323694,59
387144,59
523820,59
515713,59
462857,59
402610,59
321142,59
515733,59
381654,59
515734,59
471185,59
345349,59
187174,59
180544,59
358000,59
180556,59
193568,59
173907,59
173908,59
226818,59
518397,59
233890,59
400751,59
256892,59
492190,59
491716,59
515983,59
177552,59
318652,59
433325,59
186697,59
387169,59
487731,59
177556,59
396407,59
359373,59
487743,59
328908,59
513266,59
398031,59
246845,59
510433,59
425597,59
395754,59
385188,59
131876,59
521434,59
332750,59
197633,59
243446,59
521142,59
478139,59
168534,59
468629,59
244800,59
168549,59
483383,59
411447,59
526575,59
510431,59
457241,59
465505,59
345630,59
398061,59
527161,59
376359,59
384442,59
327419,59
246896,59
336595,59
232753,59
332727,59
185566,59
384524,59
175695,59
328810,59
384542,59
344175,59
306194,59
494399,59
344122,59
166493,59
521157,59
393153,59
518495,59
439870,59
384385,59
510374,59
487744,59
398058,59
168419,59
232773,59
239026,59
523827,59
176605,59
379332,59
181193,59
249790,59
333897,59
254958,59
241199,59
406287,59
379334,59
203326,59
170073,59
503967,59
249185,59
363598,59
351771,59
351779,59
189160,59
209121,59
507732,59
511502,59
302748,59
258163,59
392259,59
403619,59
249805,59
478574,59
261400,59
478544,59
388057,59
178731,59
349227,59
512105,59
403464,59
337790,59
164573,59
180711,59
341330,59
406231,59
139078,59
164535,59
139618,59
250147,59
188741,59
349246,59
340323,59
406236,59
473467,59
311923,59
341317,59
416423,59
333993,59
378140,59
236694,59
268378,59
448490,59
170213,59
403437,59
442691,59
366243,59
338034,59
170525,59
331491,59
521100,59
176323,59
178558,59
