ID,Sporelayer,Quickener,Generation,Birth_step,Death_step,Lifespan,Sex_check,cgen
6325,6297,6297,16,4000,4999,999,0,EY_9_AA_9_1_1_AA_9_AA_2_AA_9_AA_3_AA_9_AA_4_AA_9_AA_5_AA_9_AA_6_AA_9_AA_7_AA_9_AA_8_AA_9_AA_1_ADFAAA_1_APBRAFBMADFB_-1_0_APBR_0_APFC_-1_1_APBRAFBMADFD_1_AFBMADFE_1_AFBMBRFF_0_1_APBRAFBMADFGAFBMADFH_-1_-1_APBRAFBMADFIEU_4_DLED_-1_0_DSBQAF_-1_0_DSBQAF_1_1_BMAF_0_-1_BMAF_0_-1_BMAF_0_-1_BMAF_0_-1_BMAF_0_-1_BMA
6326,6098,6098,16,4000,4999,999,0,EY_9_AA_9_AA_1_AA_9_AA_2_AA_9_AA_3_AA_9_AA_4_AA_9_AA_5_AA_9_AA_6_AA_9_AA_7_AA_9_AA_8_AA_9_AA_1_ADFABM_0_1_APBRBMADAPBRBMADFB_-1_0_DZECAPBRAFAPBRAFBMADFC_-1_1_AP_-13_-5_-99_14_BRAFBMBTFD_1_0_APBRAFBMADFE_1_-1_APBU_-11_BRBMADFF_1_APBRAFAFBMADFG_-3_2_APBRAFBMAD_-3_2_APFH_-4_APBRAFBMADFIEU_4_DLED_-1_0_DSBQAF_-1_0_DSBQAF_1_1_1_AF_0_-1_0_-1_BM_-1_BMAF_0_-1_BMAF_0_-1_BM_-1_BMAF_0_-1_BMA
6327,4200,4200,16,4000,4999,999,0,EY_9_AA_9_AA_1_AA_9_AA_2_AA_9_AA_3_AA_9_AA_4_AA_9_AA_5_AA_9_AA_6_AA_9_AA_7_AA_9_AA_8_AA_9_AA_1_ADFA_0_-1_APBRAFBMADFB_-1_-1_APBRAPBRAFBMADFC_-1_1_APBRAFBMADFD_1_ECAPBRAFBMADFE_1_-1_APBRAFBMADFFBMADAPBRAFBMADFG_1_1_APBRAFBMADFH_2_2_DZ_-3_AF_0_5_FIEU_4_DLED_-1_0_DSBQAF_-1_0_DSBQAF_1_1_BMAF_0_-1_BMAF_0_-1_BMAF_0_-1_BMAF_0_-1_BMAF_0_-1_BMA
6328,6298,6298,23,4000,4999,999,0,EY_9_AA_9_AA_1_AA_9_AA_2_AA_9_AA_3_AA_9_AA_4_AA_9_AA_5_AA_9_AA_6_AA_9_AA_7_AA_9_AA_8_AA_9_AA_1_ADFA_-1_0_DZECAPBRDZECAPBRAFBMADFB_1_1_APBRAFBMADFC_-1_1_BRAFBMADFD_1_0_APAFBMADFE_1_-1_AQECDZDMADFF_0_1_APBRAFBMADFG_0_-1_APBRAFBMADFH_71_-1_-1_FIEU_4_DLED_-1_0_DSBQAF_-1_0_DSBQAF_1_1_BMAF_0_-1_BMAF_0_-1_BMAF_0_-1_BMAF_0_-1_BMAF_0_-1_BMA
6332,5953,5953,66,4000,4999,999,0,EY_9_AA_9_AA_1_AA_9_AA_2_AA_9_AA_3_AA_9_AA_4_AA_9_AA_5_AA_6_AA_9_AA_7_AA_9_AA_8_AAAD_83_-49_-44_FA_1_DHBTEJDEBMAXFB_-1_0_-1_BMBMAFBMADAFBMADFCFD_0_ANBRAFAFBMADAFFEBMAD_1_42_DBDZ_97_0_AI_-6_AHEPAFBMADFFAD_-66_34_FG_1_BRAPBRBMADFHBRAFBMAD_-1_BRAFFIEU_4_DLED_-1_0_DSBQAF_54_77_-1_0_DSBQAF_1_1_BMAF_0_1_1_AP_0_-1_BMAF_0_-1_BMAF_0_APBRAF_0_-1_BMAF_72_ES_47_78_EG_-22_-81
6333,6236,6236,38,4000,4999,999,0,EY_9_-1_9_AA_1_AA_9_AA_2_AA_9_AA_3_AA_9_AA_4_AA_9_AA_5_AA_9_AA_6_AA_9_AA_7_AA_9_AA_8_AA_9_AA_1_ADFA_1_1_APBRAFBMADFB_-1_0_DZECAPAFFC_-1_1_APBRAFBMADFD_1_AFBMADFE_1_AAAP_0_AFBMADFF_0_1_APBRAFBMADFG_1_0_AP_1_BRAFBMADFH_-1_-1_AFBMADBMADFIEU_4_DLED_-1_0_DSBQAF_-1_0_DSBQAF_1_1_BMAF_0_-1_BMAF_0_-1_BM_79_80_DGAF_0_0_APBRAF_0_-1_BMA
6335,6014,6014,11,4000,4999,999,0,EY_9_AA_9_1_1_AA_9_AA_2_AA_9_AA_3_AA_9_AA_4_AA_9_AA_5_AA_9_AA_6_AA_9_AA_7_AA_9_AA_8_AA_9_AA_1_ADFAAA_1_APBRAFBMADFB_-1_0_APBR_0_APAFFC_-1_1_APBRAFFD_1_AFBMADFE_1_-1_APBRAFBMADFF_0_1_APBRAFBMADFG_-1_APBRAFBMADFH_-1_-1_APBRAFBMADFIEU_4_DLED_-1_0_DSBQAF_-1_0_DSBQAF_1_1_BMAF_0_-1_BMAF_0_-1_BMAF_0_-1_BMAF_0_-1_BMAF_0_-1_BMA
6336,6021,6021,36,4000,4999,999,0,EY_9_AA_9_AA_1_AA_9_AA_2_AA_9_AA_3_AA_9_BRAFBMAPAA_5_AA_9_AA_6_AA_9_AA_7_AA_9_AA_8_AA_9_AAAA_1_ADFA_1_BRAFBMADFBBMAFBR_1_AFBMADFC_6_-3_APBRAFBMADFDAF_42_4_-1_BMAEBMADFE_1_AP_0_AFBM_-1_AP_0_ADFF_0_1_APBRAFBMADFG_0_-1_FH_-1_-1_APDLDMFIEU_4_DLED_-1_0_DSBQAF_-1_0_DSBQAF_1_1_BMAF_0_-1_-1_0_0_-1_BMAF_0_-1_BMAF_0_APBRAF_0_-1_BMA
6337,6241,6241,26,4000,4999,999,0,EY_9_AA_9_AA_1_AA_9_AA_2_AA_9_AA_3_AA_9_AA_4_AA_9_AA_5_AA_9_AA_6_AA_9_AA_7_AA_9_AA_8_AA_9_AA_1_ADFA_-1_0_DZECAPBRDZBMADFB_1_1_APBRAFBMADFC_-1_1_APBRAFBMADFDAPBRAFBRAFBMADFE_1_-1_AQECDZDMADFF_0_1_APBRAFBMADFG_0_-1_1_0_APBMADFH_-1_-98_ACAQ_71_-1_-1_FIEU_4_DLED_-1_0_DSBQAF_-1_0_DSBQAF_1_1_BMAF_0_-1_BMAF_0_-1_BMAF_0_-1_BMAF_0_-1_BMAF_0_-1_BMA
6347,6319,6319,41,4000,4999,999,0,EY_9_AA_9_AA_1_AA_9_AA_2_AA_9_AA_3_AA_9_AA_4_AA_9_AA_5_AA_9_AA_6_AA_9_AA_7_AA_9_AA_8_AA_9_AA_1_ADFA_1_1_APBRAFBMADFB_-1_0_DZECAPAFFC_-1_1_APBRAFBMADFD_1_AFBMADFE_1_-1_AP_0_AFBMADFF_0_1_APBRAFBMADFG_0_-1_AP_-1_BRAFBMADFH_-1_-1_AF_-1_AFBMADBMADBMADFIEU_4_DLED_-1_0_DSBQAF_-1_0_DSBQAF_1_1_BMAF_0_-1_BMAF_0_-1_BM_79_80_DGAF_0_0_APBRAF_0_-1_BMA
6350,6321,6321,27,4000,4999,999,0,EY_9_AA_9_AA_1_AA_9_AA_2_AA_9_AA_3_AA_9_AA_4_AA_9_AA_5_AA_11_EN_-6_BD_9_AA_7_AA_9_AA_8_AA_9_AA_1_ADFA_1_0_FB_-1_1_APAPAP_1_0_APADFC_-1_AFBMAD_1_APAFBMADFDBRAFBMBMADFE_1_FF_0_APBRAFBMADFG_2_1_EBDSAFBMADFH_1_2_APBRAFBMADFIEU_4_DLED_-1_0_DSBQAF_-1_0_DSBQAF_1_1_BMAF_0_-1_BMAF_0_-1_BMAF_0_-1_BMAF_0_-1_BMAF_0_-1_BMA
6352,6250,6250,17,4000,4999,999,0,EY_9_AA_9_AA_1_AA_9_AA_2_AA_9_AA_3_AA_9_AA_4_AA_9_AA_5_AA_9_AA_6_AA_9_AA_7_AA_9_AA_8_AA_9_AA_1_ADFABM_0_1_APBRBMADAPBRBMADFB_-1_0_DZECAPBRAFBMAD_-68_FC_-1_1_AP_-13_-5_-99_14_BRAFBMBTFD_1_0_AP_-51_BL_-31_EABRAF_0_ADFE_1_-1_APBU_-11_BRBMADFF_-1_-1_APBRAFBMADFG_-3_2_APBRAF_-49_BTEIBMAD_-3_2_APFH_1_APBRAFAFBMADFIEU_4_DLED_-1_0_DSBQAF_-1_0_DSBQAF_1_1_1_AF_0_-1_BMAF_0_-1_BMAF_0_-1_BM_-1_BMAFBM_-1_BMA
6358,6326,6326,17,4000,4999,999,0,EY_9_AA_9_AA_1_AA_9_AA_2_AA_9_AA_3_AA_9_AA_4_AA_9_AA_5_AA_9_AA_6_AA_9_AAAFAA_9_AA_8_AA_9_AA_1_ADFA_-1_0_DZECAPBRAFAPBRAFBMADFB_-1_1_AP_-13_-5_-99_14_BRAFBMBTFC_1_0_APBRAFBMADFD_1_-1_APBU_-11_BRBMADFE_1_APBRAF_7_BMADFF_-3_2_APBRAFBMAD_-3_2_APFG_-4_APBRAFBMA
6359,6328,6328,24,4000,4999,999,0,EY_9_AA_9_AA_1_AA_9_AA_2_AA_9_AA_3_AA_9_AA_4_AA_9_AA_5_AA_9_AA_6_AA_6_9_AA_7_AA_9_AA_8_AA_9_AA_1_ADFA_-1_0_DZECAPBRDZECAPBRAFBMADFB_1_1_APBRAFBMADFC_-1_1_BRAFBMADFD_1_0_APAFBMADFE_1_-1_AQECDZDMADFF_0_1_APBRAFBMADFG_0_-1_APBRAFBMADFH_71_-1_-1_FIEU_4_DLED_-1_0_DSBQAF_-1_0_DSBQAF_1_1_BMAF_0_-1_BMAF_0_-1_BMAF_0_-1_BMAF_0_-1_BMAF_0_-1_BMA
6361,4920,4920,23,4000,5999,1999,0,EY_9_AA_9_AA_1_AA_9_AA_2_AA_9_AA_3_AA_9_BRAFBMAPAA_5_AA_9_AA_6_AA_9_AA_7_AA_9_AA_8_AA_9_AAAA_1_ADFA_1_BRAFBMADFBBMAF_-1_BMAFBMADFC_-1_1_APBRAFBMADFD_1_0_APBR_0_APBRBRAFBMADFE_1_-1_AQECDZDMADFF_0_1_APAFAFBMADFG_0_-1_APBRAFBMADFH_-98_ACAU_73_0_FIEU_4_DLED_-1_0_DSBQAF_-1_0_DSBQAF_1_1_BMAF_0_-1_BMAF_0_-1_BMAF_0_-1_BMAF_0_-1_BMAF_0_-1_BMA
6362,5961,5961,43,4000,4999,999,0,EY_9_AA_9_AA_1_AFAPAA_2_AA_9_AA_3_AA_9_AA_4_AW_13_AC_5_AA_9_AA_6_AA_9_AA_7_AA_9_AA_11_AA_9_AA_1_ADFA_1_1_APBIDDDMADFB_-1_0_-1_BMADAFBMFCBRAPBRBRAFADFDBMAFBMAFBRBRFE_1_-1_BMAFFF_0_-3_AEDVEGBMADFGFH_-5_1_1_ADADFIEU_4_DLED_-1_0_DSBQAF_-1_0_DSBQAF_1_1_BMAF_0_-1_BMAF_0_-1_BMAF_0_-1_BMAF_0_APBRAF_0_-1_AA_9
6364,6076,6076,22,4000,4999,999,0,EY_9_AA_9_AA_1_AA_9_AA_2_AA_9_AA_3_AA_9_AA_4_AA_9_AA_5_AA_9_AA_6_AA_9_AA_7_AA_9_AA_8_AA_9_AA_1_ADFA_1_1_APBRAFBMADFB_-1_0_0_APAPBRAFBMADFC_-1_-3_APBRAFBMADFD_1_0_APBRAFBMADFE_1_FF_0_APBRAFBMADFG_2_1_EBDSAFBMADFH_-1_-1_APBRAFBMFIEU_4_DLED_-1_0_DSBQAF_-1_0_DSBQAF_1_1_BMAF_0_-1_BMAF_0_-1_BMAF_0_-1_BMAF_0_-1_BMAF_0_-1_BMA
6366,5971,5971,16,4000,4999,999,0,EY_9_AA_9_AA_1_AA_9_AA_2_AA_9_AA_3_AA_9_AA_4_AA_9_AA_5_AA_9_AA_6_AA_9_AA_7_AA_9_AA_8_AA_9_AA_9_AA_1_AA_1_ADFABM_0_1_APBRBMADAPBRBMADFB_-1_0_DZECAPBRAFBMAD_-68_FC_-1_1_AP_-13_-5_-99_14_BRAFBMBTFD_1_0_AP_-51_BL_-31_EABRAF_0_ADFE_1_-1_APBU_-11_BRBMADFF_1_APBRAFAFBMADFG_2_APBRAF_-49_BTEIBMAD_-3_2_APFH_-1_-1_APBRAFBMADFIEU_4_DLED_-1_0_DSBQAF_-1_0_DSBQAF_1_1_1_AF_0_-1_BMAF_0_-1_BMAF_0_-1_BM_-1_BMAFBM_-1_BMA
6371,6336,6336,37,4000,4999,999,0,EY_9_AA_9_AA_1_AA_9_AA_2_AA_9_AA_3_AA_9_BRAFBMAPAA_5_AA_9_AA_6_AA_9_AA_7_AA_9_AA_8_AA_9_AAAA_1_ADFA_1_BRAFBMADFBBMAFBR_1_AFBMADFC_6_-3_APBRAFBMADFDAF_42_4_-1_BMAEBMADFEAFBM_-1_BP_3_ADFF_0_1_APBRAFBMADFG_0_-1_FH_-1_-1_APDLDMFIEU_4_DLED_-1_0_DSBQAF_-1_0_DSBQAF_1_1_BMAF_0_-1_-1_0_0_-1_BMAF_0_-1_BMAF_0_APBRAF_0_-1_BMA
6373,6338,6338,67,4000,4999,999,0,EY_9_AA_9_AA_1_AA_9_AA_2_AA_9_AA_3_AA_9_AA_4_AA_9_AA_5_6_AA_9_AA_7_9_AA_8_AA_1_AA_9_AA_1_ADFAAF_0_-1_BR_14_-1_0_-1_BMFBDGAAAFBMADFC_-1_1_APBRAD_-78_-12_89_-15_FD_0_0_APBRAFBMADBRAFAFFE_1_-1_AP_42_APBMADFF_1_APADFG_0_DBDBADADFH_-1_-1_-2_DMAD_-2_DMADFIEU_4_DLED_-1_0_DSBQAF_54_77_-1_0_DSBQAF_1_1_BMAF_0_1_1_AP_0_-1_BMAF_0_APBR_1_AFBMBMAF_72_ES_-22_-81
6374,6347,6347,42,4000,4999,999,0,EY_9_AA_9_AA_1_AA_9_AA_2_AA_9_AA_3_AA_9_AA_4_AA_9_AA_5_AA_9_AA_6_AA_9_AA_7_AA_9_AA_8_AA_9_AA_1_ADFA_1_1_APBRAFBMADFB_-1_0_DZECAPAFFC_-1_1_APBRAFBMADFD_1_AFBMADFE_1_-1_AP_0_AFBMADFF_0_1_APBRAFBMADFG_0_-1_AP_-1_BRAFBMADFH_-1_-1_AF_-1_AFBMADBMADBMADFIEU_4_DLED_-1_0_DSBQAF_-1_0_DSBQAF_1_1_BMAF_0_-1_BMAF_0_-1_BM_79_80_DGAF_0_0_APBRAF_0_-1_BMA
6375,6256,6256,68,4000,4999,999,0,EY_9_AA_9_AA_1_AA_9_AA_2_AAAA_3_4_AA_9_AA_5_AA_9_AA_6_AA_9_AA_7_AA_9_AA_8_AA_9_AA_1_ADFA_-1_1_3_BDAFBMADFBAFBMADFC_1_BRAPBRBMBRAFFDBRAFAFBM_1_BRAFADFE_-2_AP_99_-2_AFADFFBVEXDMFGFH_-1_-1_AP_25_AD_24_-91_AGBQBMADFIEU_4_DLED_-1_0_DSBQAF_54_77_-1_0_DSBQAF_1_1_BMAF_0_1_1_AP_0_-1_BMAF_0_ADAF_0_APBR_0_-1_BMAF_72_ES_-22_-81
6376,5504,5504,24,4000,4999,999,0,EY_9_AA_9_AA_1_AA_9_AA_2_AA_9_AA_3_AA_9_AA_4_AA_9_AA_5_AA_9_AA_6_AA_9_AA_7_AA_9_AA_8_AA_9_AA_1_ADFA_1_1_APBRAFBMADFB_-1_0_0_APAPBRAFBMADFC_-1_1_APBRAFBMADFD_1_0_APBRAFBMADFE_1_FF_0_APBRAFBMADFG_2_1_EBDSAFBMADFH_1_2_APBRAFBMADFIEU_4_DLED_-1_0_DSBQAF_-1_0_DSBQAF_1_1_BMAF_0_-1_BMAF_0_-1_BMAF_0_-1_BMAF_0_-1_BMAF_0_-1_BMA
6378,6252,6252,65,4000,4999,999,0,EY_9_AA_9_AA_1_AA_9_AA_2_AA_9_AA_3_AA_9_AA_4_AA_9_AA_5_AA_6_AA_9_AA_7_AA_9_AA_8_AAAD_83_-49_-44_FA_1_DHBTEJDEBMAXFB_-1_0_-1_BMBMAFBMADAFBMADFCFD_0_AN_44_98_AD_-66_ADAFFEBMAD_1_42_DBDZ_97_0_AFBMADFFAFAFBM_34_FG_1_BRAPBRBMADFHBRAFBMAD_-1_BRAFFIEU_4_DLED_-1_0_DSBQAF_54_77_-1_0_DSBQAF_1_1_BMAF_0_1_1_AP_0_-1_BMAF_0_-1_BMAF_0_APBRAF_0_-1_BMAF_72_ES_47_78_EG_-22_-81
6379,6266,6266,39,4000,4999,999,0,EY_9_AA_9_AA_1_AA_9_AA_2_AA_9_AA_3_AA_9_AA_4_AA_9_AA_5_AA_9_AA_6_AA_9_AA_7_AA_9_AA_8_AA_9_AA_1_ADFA_1_1_APBRAFBMADFB_-1_0_DZECAPBRAPEQAFFC_-1_1_APBRAFBMADFD_1_0_APBRAFBMADFE_1_-1_AP_0_AFBMADFF_0_1_APBRAFBMADFG_0_-1_AP_-1_BRAFBMADFH_-1_-1_AFBMADBMADFIEU_4_DLED_-1_0_DSBQAF_-1_0_DSBQAF_1_1_BMAF_0_-1_BMAF_0_-1_BM_79_80_DGAF_0_-1_BMAF_0_APBRAF_0_-1_BMA
6380,6346,6346,67,4000,4999,999,0,EY_9_AA_9_AA_1_AA_9_AA_2_AA_9_AA_-1_BH_8_AA_4_AA_9_AA_5_AA_9_AA_6_AA_9_AA_7_AA_9_AA_8_AA_9_AA_1_ADFABRAFBM_-1_AFBMBRAFBMADFBAFBMADFCBQBMFDBRAFAFBM_0_APBRAFAFBMADFE_-5_-2_AP_39_DBDZ_99_-2_AFADFFAFDVDVADADFGFH_-1_-1_APBRAFBMADADFIEU_4_DLED_-1_0_DSBQAF_54_77_-1_0_DSBQAF_1_1_BMAF_0_1_1_AP_0_-1_BMAF_0_-1_BMAF_0_APBRAF_0_-1_-22_-81
6382,6350,6350,28,4000,4999,999,0,EY_9_AA_9_AA_1_AA_9_AA_2_AA_9_AA_3_AA_9_AA_4_AA_9_AA_5_AA_11_EN_-6_BD_9_AA_7_AA_9_AA_8_AA_9_AA_1_ADFA_1_0_FB_3_-2_APAPAP_-1_-2_APADFC_-1_AFBMAD_1_APAFBMADFDBRAFBMBMADFE_1_FF_0_APBRAFBMADFG_2_1_EBDSAFBMADFH_1_2_APBRAFBMADFIEU_4_DLED_-1_0_DSBQAF_-1_0_DSBQAF_1_1_BMAF_0_-1_BMAF_0_-1_BMAF_0_-1_BMAF_0_-1_BMAF_0_-1_BMA
6385,6352,6352,18,4000,4999,999,0,EY_9_AA_9_AA_1_AA_9_AA_2_AA_9_AA_3_AA_9_AA_4_AA_9_AA_5_AA_9_AA_6_AA_9_AA_7_AA_9_AA_8_AA_9_AA_1_ADFABM_0_1_APBRBMADAPBRBMADFB_-1_0_DZECAPBRAFBMAD_-68_FC_-1_1_AP_-13_-5_-99_14_BRAFBMBTFD_1_0_AP_-51_BL_-31_EABRAF_0_ADFE_1_-1_APBU_-11_BRBMADFF_-3_1_BMBRAFBMADFG_-3_2_APBRAF_-49_BTEIBMAD_-3_2_APFH_1_APBRAFAFBMADFIEU_4_DLED_-1_0_DSBQAF_-1_0_DSBQAF_1_1_1_AF_0_-1_BMAF_0_-1_BMAF_0_-1_BM_-1_BMAFBM_-1_BMA
6388,6355,6355,28,4000,4999,999,0,EY_9_AA_9_AA_1_AA_9_AA_2_AA_9_AA_3_AA_9_AA_4_AA_9_AA_5_AA_9_AA_6_AA_9_AA_7_AA_9_AA_8_AA_9_AA_1_ADFA_1_1_APBRAFBMADFB_-1_0_0_APAP_1_0_APADFC_-1_1_APBRAFBMADFDBRAFBMBRAFBMADFE_0_APBRAFBMADFF_2_1_EBDSAFBMADFG_1_2_APBRAFBMADFHEU_4_DLED_-1_0_DSBQAF_-1_0_DSBQAF_1_1_BMAF_0_-1_BMAF_0_-1_BMAF_0_-1_BMAF_0_-1_BMAF_0_-1_BMA
6390,6165,6165,26,4000,4999,999,0,EY_9_AA_9_AA_1_AA_9_AA_2_AA_9_AA_-1_EB_6_AA_4_AA_5_AA_9_AA_6_AA_9_AA_7_AA_9_AA_8_AA_9_AA_1_ADFA_-2_-2_DZECAPBRDZECAPBRAFBMADFB_1_1_APBRAFBMADFC_-1_1_APBRAFBMADFD_1_0_APBRAFBMAD_0_APBRAFFE_1_-1_AQECECDZDMDZDMADFF_0_1_APBRAFBMADFG_0_-1_APBRAFBMADFH_71_-1_-1_FIEU_4_DLED_-1_0_DSBQAF_-1_0_DSBQAF_1_-1_BMAF_0_-1_BMAF_0_-1_BMAF_0_-1_BMAF_0_-1_BMA
6391,6271,6271,15,4000,4999,999,0,EY_9_AA_9_1_1_AA_9_AA_2_AA_9_AA_3_AA_9_AA_4_AA_9_AA_5_AA_9_AA_6_AA_9_AA_7_AA_9_AA_8_AA_9_AA_1_ADFAAA_1_APBRAFBMADFB_-1_0_APBR_0_APAFFC_-1_1_APBRAFBMADFD_1_AFBMADFE_1_AFBMAD_-1_APBRFF_0_1_APBRAFBMADFGAFBMADFH_-1_-1_APBRAFBMADFIEU_4_DLED_-1_0_DSBQAF_-1_0_DSBQAF_1_1_BMAF_0_-1_BMAF_0_-1_BMAF_0_-1_BMAF_0_-1_BMAF_0_-1_BMA
6392,6113,6113,30,4000,4999,999,0,3
6394,6359,6359,25,4000,4999,999,0,EY_9_AA_9_AA_1_AA_9_AA_2_AA_9_AA_3_AA_9_AA_4_AA_9_AA_5_AA_9_AA_6_AA_6_9_AA_7_AA_9_AA_8_AA_9_AA_1_ADFA_-1_0_DZECAPBRDZECAPBRAFBMADFB_1_1_APBRAFBMADFC_-1_1_BRAFBMADFD_1_0_APAFBMADFE_1_-1_AQECDZDMADFF_0_1_APAPBRAFBMADFG_0_-1_APBRAFBMADFH_71_-1_ALEW_-91_-1_FIEU_4_DLED_-1_0_DSBQAF_-1_0_DSBQAF_1_1_BMAF_0_-1_BMAF_0_-1_BMAF_0_-1_BMAF_0_-1_BMAF_0_-1_BMA
6395,5946,5946,47,4000,4999,999,0,EY_9_AA_9_AA_1_AFAPAA_2_AA_9_AA_3_AA_9_AA_4_AW_13_AC_5_AA_9_AA_6_AA_9_AA_7_AA_9_AA_11_AA_9_AA_1_ADFA_1_1_APBIDDDMADFB_-1_0_0_-1_-1_BMADAFBMFCBRAPBRBRAFADFDABBEAABMAFBMAFBRBRFE_0_1_DSAMFF_0_-3_AEDVEGBMADFGFH_-5_1_1_ADADFIEU_4_DLED_-1_0_DSBQAF_-1_0_DSBQAF_1_1_BMAF_0_-1_BMAF_0_-1_BMAF_0_-1_BMAF_0_APBRAF_0_-1_AA_9
6396,6357,6357,59,4000,4999,999,0,EY_9_AA_9_AA_1_AA_9_AA_3_AA_9_AA_4_AA_9_AA_5_AA_9_AA_6_AA_9_AA_7_AA_9_AA_8_AAADFA_-1_AXADFB_-1_0_-1_BMAFBMADFCAFAFADFD_-3_APBR_-91_-30_ERBQAFFEBMAD_1_-1_AP_42_DBDZ_97_0_AFBMADFFDHFGBRAPBRBMADFH_-1_BR_-78_EXDMAFBMAD_-1_BRAFFIEU_4_DLED_-1_0_DSBQAF_54_77_-1_0_DSBQAF_1_1_BMAF_0_1_1_AP_0_-1_BMAF_0_-1_BMAF_0_APBRAF_0_-1_BMAF_72_ES_47_78_EG_-22_-81
6397,6185,5921,65,4000,4999,999,-264,EY_9_AAAD_-66_34_AA_9_AA_2_AA_9_AA_3_AA_9_AA_4_AA_9_AA_5_AA_6_AA_9_AA_7_AA_9_AA_8_AAAD_83_-49_-44_FA_1_DHBTEJDEBMAXFB_-1_0_-1_BMBMAFBMADAFBMADFCFD_0_ANBRAFAFBMADAFFEBMAD_1_42_DBDZ_97_0_AI_-6_AHEPAFBMADFFAD_-66_34_FG_1_BRAPBRBMADFHBRAFBMAD_-1_BRAFFIEU_4_DLED_-1_0_DSBQAF_54_77_-1_0_DSBQAF_1_1_BMAF_0_1_1_AP_0_-1_BMAF_0_-1_BMAF_0_APBRAF_0_-1_BMAF_72_ES_47_78_EG_-22_-81
6398,6282,6282,25,4000,4999,999,0,EY_9_AA_9_AA_1_AA_9_AA_2_AA_9_AA_3_AA_9_AA_4_AA_9_AA_5_AA_9_AA_6_AA_9_AA_7_AA_9_AA_8_AA_9_AA_1_ADFA_-1_0_DZECAPBRDZECAPBRAFBMADFB_1_BMADFC_-1_1_1_-1_AQECADFD_1_0_APBRAFBMADFEAFBMDZDMADFF_0_1_0_1_APBRAPBRAFBMADFG_0_-1_APBRAFBMADFH_-1_-98_ACAQ_71_-1_-1_FIEU_4_DLED_-1_0_DSBQAF_-1_0_DSBQAF_1_1_BMAF_0_-1_BMAF_0_-1_BMAF_0_-1_BMAF_0_-1_BMAF_0_-1_BMA
6399,6362,6362,44,4000,4999,999,0,EY_9_AA_9_AA_1_AFAPAA_2_AA_9_AA_3_AA_9_AA_4_AW_13_AC_5_AA_9_AA_6_AA_9_AA_7_AA_9_AA_11_AA_9_AA_1_ADFA_1_1_APBIDDDMADFB_-1_0_-1_BMADAFBMFCBRAPBRBRAFADFDBMAFBMAFBRBRFE_1_-4_DRBJFF_0_-3_AEDVEGBMADFGFH_-5_1_1_ADADFIEU_4_DLED_-1_0_DSBQAF_-1_0_DSBQAF_1_1_BMAF_0_-1_BMAF_0_-1_BMAF_0_-1_BMAF_0_APBRAF_0_-1_AA_9
6401,6283,6283,20,4000,4999,999,0,EY_9_AA_9_AA_1_AA_9_AA_2_AA_9_AA_3_AA_9_AA_4_AA_9_AA_5_AA_9_AA_6_AA_9_AA_9_AA_8_AA_9_AA_1_ADFA_-1_-3_APADFB_-4_AFBMADFC_-1_1_APBRAFBMADFD_1_0_APADFE_1_-1_APBRAPAFBMFF_0_1_APBRAFBMADFG_0_-1_APBRAFBMADFH_2_1_APBRAFBMADFIEU_4_DLED_-1_0_DSBQAF_-1_0_DSBQAF_1_1_BMAF_0_-1_BMAF_0_-1_BMAF_0_-1_BMAF_0_-1_BMAF_0_-1_BMA
6402,6233,6295,17,4000,4999,999,62,EY_9_AA_9_AA_1_AABMAD_2_AA_9_AA_3_AA_9_AA_5_AA_6_AA_9_AA_7_AA_9_AA_8_AA_9_-1_1_ADFA_1_1_APBRAFBMADFB_-1_-1_BMAR_0_-1_BMARAEBKFCAA_1_APFDAFBM_1_BRBMAJAFBMADFE_1_AP_0_AFBM_-1_BMADFF_0_1_APBRAFBMADFG_60_DTFH_-1_-1_APADFIEU_4_DLED_-1_0_DSBQAF_-1_0_DSBQAF_1_1_BMAF_0_-1_BMAF_0_-1_BMAF_0_-1_BMAF_0_-1_BMAF_0_-1_BMA
6404,5470,5470,27,4000,4999,999,0,EY_9_AA_9_AA_1_AA_9_AA_2_AA_9_AA_3_AA_9_AA_4_AA_9_AA_5_AA_9_AA_6_AA_9_AA_7_AA_9_AA_8_AA_9_AA_1_ADFA_-1_0_DZECAPELBHECAPBRAFBMADFB_1_1_APBRAFBMADAFBMFC_-1_1_APBRAFBMADFD_1_0_APBRAFBMADFE_1_-1_AQECDZDMADFF_0_1_APBRAFBMAD_-36_74_ETFG_0_-1_APBRAFBMADFH_-1_-98_ACAQ_71_-1_-1_FIEU_4_DLED_-1_0_DSBQAF_-1_0_DSBQAF_1_1_BMAF_0_-1_BMAF_0_-1_BMAF_0_-1_BMAF_0_-1_BMAF_0_-1_BMA
6405,5671,5671,26,4000,4999,999,0,EY_9_2_AA_9_AA_1_AA_9_AA_2_AA_9_AA_3_AA_9_AA_4_AA_9_AA_5_AA_9_AA_6_AA_9_AA_7_AA_9_AA_8_AA_9_AA_1_ADFA_1_1_APBRAFBMADFB_-1_1_APBRAFBMADFC_-1_0_-1_BMAFBMADFD_2_DAADFE_1_AP_0_AFBMADFF_0_1_APBRAFBMADFGAPFH_-1_-1_APEQBMADFIEU_4_DLED_-1_0_DSBQAF_-1_0_DSBQAF_1_1_BMAF_0_-1_BMAF_0_-1_BMAF_0_-1_BMAF_0_-1_BRAF_0
